RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-70,3.74,1.297,b0:6a:41:dc:d1:74,7.471,0.0,8,0.8,1676375593235,566054007,FTM_responder_13,7
-70,3.74,1.516,b0:6a:41:dc:d1:74,7.496,0.0,8,0.8,1676375593462,566054253,FTM_responder_13,7
-69,3.74,1.572,b0:6a:41:dc:d1:74,7.503,0.0,8,0.8,1676375593660,566054455,FTM_responder_13,7
-70,3.74,1.661,b0:6a:41:dc:d1:74,7.462,0.0,8,0.8,1676375593844,566054648,FTM_responder_13,7
-70,3.74,0.613,b0:6a:41:dc:d1:74,7.509,0.0,8,0.8,1676375594052,566054849,FTM_responder_13,7
-67,3.74,0.139,b0:6a:41:dc:d1:74,7.338,0.0,8,0.8,1676375594275,566055053,FTM_responder_13,7
-66,3.74,0.13,b0:6a:41:dc:d1:74,7.312,0.0,8,0.8,1676375594468,566055255,FTM_responder_13,7
-64,3.74,0.348,b0:6a:41:dc:d1:74,7.346,0.0,8,0.8,1676375594663,566055459,FTM_responder_13,7
-64,3.74,0.137,b0:6a:41:dc:d1:74,7.096,0.0,8,0.8,1676375594882,566055661,FTM_responder_13,7
-63,3.74,0.212,b0:6a:41:dc:d1:74,6.977,0.0,8,0.8,1676375595099,566055869,FTM_responder_13,7
-64,3.74,0.101,b0:6a:41:dc:d1:74,7.392,0.0,8,0.8,1676375595323,566056083,FTM_responder_13,7
-67,3.74,0.471,b0:6a:41:dc:d1:74,7.35,0.0,8,0.8,1676375595524,566056290,FTM_responder_13,7
-66,3.74,0.356,b0:6a:41:dc:d1:74,7.509,0.0,8,0.8,1676375595750,566056498,FTM_responder_13,7
-67,3.74,0.659,b0:6a:41:dc:d1:74,7.353,0.0,8,0.8,1676375595999,566056709,FTM_responder_13,7
-65,3.74,0.424,b0:6a:41:dc:d1:74,7.306,0.0,8,0.8,1676375596205,566056918,FTM_responder_13,7
-63,3.74,0.529,b0:6a:41:dc:d1:74,7.109,0.0,8,0.8,1676375596390,566057121,FTM_responder_13,7
-64,3.74,0.093,b0:6a:41:dc:d1:74,7.446,0.0,8,0.8,1676375596629,566057334,FTM_responder_13,7
-64,3.74,0.161,b0:6a:41:dc:d1:74,7.031,0.0,8,0.8,1676375596800,566057545,FTM_responder_13,7
-63,3.74,0.119,b0:6a:41:dc:d1:74,7.353,0.0,8,0.8,1676375596976,566057752,FTM_responder_13,7
-64,3.74,0.169,b0:6a:41:dc:d1:74,7.275,0.0,8,0.8,1676375597172,566057961,FTM_responder_13,7
-64,3.74,0.112,b0:6a:41:dc:d1:74,7.275,0.0,8,0.8,1676375597414,566058171,FTM_responder_13,7
-65,3.74,0.092,b0:6a:41:dc:d1:74,7.509,0.0,8,0.8,1676375597697,566058386,FTM_responder_13,7
-65,3.74,0.222,b0:6a:41:dc:d1:74,7.275,0.0,8,0.8,1676375597877,566058589,FTM_responder_13,7
-65,3.74,0.372,b0:6a:41:dc:d1:74,7.059,0.0,8,0.8,1676375598090,566058795,FTM_responder_13,7
-65,3.74,0.12,b0:6a:41:dc:d1:74,7.387,0.0,8,0.8,1676375598331,566059005,FTM_responder_13,7
-66,3.74,0.202,b0:6a:41:dc:d1:74,7.275,0.0,8,0.8,1676375598625,566059214,FTM_responder_13,7
-65,3.74,0.43,b0:6a:41:dc:d1:74,6.956,0.0,8,0.8,1676375598676,566059424,FTM_responder_13,7
-65,3.74,0.236,b0:6a:41:dc:d1:74,7.153,0.0,8,0.8,1676375598844,566059631,FTM_responder_13,7
-65,3.74,0.137,b0:6a:41:dc:d1:74,7.284,0.0,8,0.8,1676375599061,566059841,FTM_responder_13,7
-64,3.74,0.088,b0:6a:41:dc:d1:74,7.27,0.0,8,0.8,1676375599315,566060049,FTM_responder_13,7
-64,3.74,0.16,b0:6a:41:dc:d1:74,7.209,0.0,8,0.8,1676375599608,566060258,FTM_responder_13,7
-65,3.74,0.169,b0:6a:41:dc:d1:74,7.196,0.0,8,0.8,1676375599940,566060471,FTM_responder_13,7
-64,3.74,0.082,b0:6a:41:dc:d1:74,7.359,0.0,8,0.8,1676375599963,566060666,FTM_responder_13,7
-64,3.74,0.23,b0:6a:41:dc:d1:74,7.106,0.0,8,0.8,1676375600191,566060885,FTM_responder_13,7
-64,3.74,0.258,b0:6a:41:dc:d1:74,7.209,0.0,8,0.8,1676375600490,566061091,FTM_responder_13,7
-64,3.74,0.327,b0:6a:41:dc:d1:74,7.143,0.0,8,0.8,1676375600597,566061302,FTM_responder_13,7
-64,3.74,0.159,b0:6a:41:dc:d1:74,7.321,0.0,8,0.8,1676375600871,566061511,FTM_responder_13,7
-64,3.74,0.177,b0:6a:41:dc:d1:74,7.171,0.0,8,0.8,1676375601249,566061722,FTM_responder_13,7
-64,3.74,0.109,b0:6a:41:dc:d1:74,7.112,0.0,8,0.8,1676375601279,566061935,FTM_responder_13,7
-63,3.74,0.125,b0:6a:41:dc:d1:74,7.275,0.0,8,0.8,1676375601561,566062138,FTM_responder_13,7
-64,3.74,0.158,b0:6a:41:dc:d1:74,7.246,0.0,8,0.8,1676375601602,566062347,FTM_responder_13,7
-64,3.74,0.157,b0:6a:41:dc:d1:74,7.19,0.0,8,0.8,1676375601970,566062544,FTM_responder_13,7
-64,3.74,0.211,b0:6a:41:dc:d1:74,7.137,0.0,8,0.8,1676375602006,566062741,FTM_responder_13,7
-64,3.74,0.182,b0:6a:41:dc:d1:74,7.143,0.0,8,0.8,1676375602509,566062958,FTM_responder_13,7
-64,3.74,0.067,b0:6a:41:dc:d1:74,7.309,0.0,8,0.8,1676375602530,566063147,FTM_responder_13,7
-64,3.74,0.129,b0:6a:41:dc:d1:74,7.39,0.0,8,0.8,1676375602621,566063336,FTM_responder_13,7
-64,3.74,0.092,b0:6a:41:dc:d1:74,7.265,0.0,8,0.8,1676375602863,566063535,FTM_responder_13,7
-64,3.74,0.125,b0:6a:41:dc:d1:74,7.234,0.0,8,0.8,1676375603259,566063741,FTM_responder_13,7
-64,3.74,0.135,b0:6a:41:dc:d1:74,7.068,0.0,8,0.8,1676375603314,566063938,FTM_responder_13,7
-64,3.74,0.149,b0:6a:41:dc:d1:74,7.231,0.0,8,0.8,1676375603674,566064136,FTM_responder_13,7
-65,3.74,0.091,b0:6a:41:dc:d1:74,7.296,0.0,8,0.8,1676375603796,566064342,FTM_responder_13,7
-64,3.74,0.149,b0:6a:41:dc:d1:74,7.231,0.0,8,0.8,1676375603821,566064545,FTM_responder_13,7
-64,3.74,0.105,b0:6a:41:dc:d1:74,7.354,0.0,8,0.8,1676375604205,566064752,FTM_responder_13,7
-65,3.74,0.148,b0:6a:41:dc:d1:74,7.211,0.0,8,0.8,1676375604249,566064961,FTM_responder_13,7
-65,3.74,0.147,b0:6a:41:dc:d1:74,7.242,0.0,8,0.8,1676375604760,566065170,FTM_responder_13,7
-64,3.74,0.102,b0:6a:41:dc:d1:74,7.331,0.0,8,0.8,1676375604817,566065370,FTM_responder_13,7
-64,3.74,0.18,b0:6a:41:dc:d1:74,7.3,0.0,8,0.8,1676375604939,566065580,FTM_responder_13,7
-64,3.74,0.114,b0:6a:41:dc:d1:74,7.19,0.0,8,0.8,1676375605244,566065795,FTM_responder_13,7
-65,3.74,0.173,b0:6a:41:dc:d1:74,7.137,0.0,8,0.8,1676375605293,566066007,FTM_responder_13,7
-64,3.74,0.156,b0:6a:41:dc:d1:74,7.231,0.0,8,0.8,1676375605817,566066219,FTM_responder_13,7
-64,3.74,0.114,b0:6a:41:dc:d1:74,7.34,0.0,8,0.8,1676375605866,566066421,FTM_responder_13,7
-65,3.74,0.176,b0:6a:41:dc:d1:74,7.312,0.0,8,0.8,1676375606040,566066630,FTM_responder_13,7
-65,3.74,0.17,b0:6a:41:dc:d1:74,7.253,0.0,8,0.8,1676375606367,566066829,FTM_responder_13,7
-63,3.74,0.124,b0:6a:41:dc:d1:74,7.293,0.0,8,0.8,1676375606420,566067058,FTM_responder_13,7
-63,3.74,0.16,b0:6a:41:dc:d1:74,7.212,0.0,8,0.8,1676375606971,566067276,FTM_responder_13,7
-64,3.74,0.127,b0:6a:41:dc:d1:74,7.374,0.0,8,0.8,1676375607050,566067478,FTM_responder_13,7
-64,3.74,0.159,b0:6a:41:dc:d1:74,7.268,0.0,8,0.8,1676375607088,566067681,FTM_responder_13,7
-65,3.74,0.144,b0:6a:41:dc:d1:74,7.262,0.0,8,0.8,1676375607410,566067876,FTM_responder_13,7
-65,3.74,0.143,b0:6a:41:dc:d1:74,7.231,0.0,8,0.8,1676375607650,566068092,FTM_responder_13,7
-65,3.74,0.126,b0:6a:41:dc:d1:74,7.212,0.0,8,0.8,1676375607719,566068303,FTM_responder_13,7
-64,3.74,0.193,b0:6a:41:dc:d1:74,7.374,0.0,8,0.8,1676375607915,566068511,FTM_responder_13,7
-64,3.74,0.236,b0:6a:41:dc:d1:74,7.218,0.0,8,0.8,1676375608365,566068720,FTM_responder_13,7
-64,3.74,0.187,b0:6a:41:dc:d1:74,7.293,0.0,8,0.8,1676375608425,566068929,FTM_responder_13,7
-65,3.74,0.122,b0:6a:41:dc:d1:74,7.337,0.0,8,0.8,1676375608467,566069131,FTM_responder_13,7
-64,3.74,0.106,b0:6a:41:dc:d1:74,7.26,0.0,8,0.8,1676375609018,566069341,FTM_responder_13,7
-65,3.74,0.068,b0:6a:41:dc:d1:74,7.228,0.0,8,0.8,1676375609067,566069525,FTM_responder_13,7
-65,3.74,0.18,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375609128,566069728,FTM_responder_13,7
-65,3.74,0.126,b0:6a:41:dc:d1:74,7.174,0.0,8,0.8,1676375609529,566069929,FTM_responder_13,7
-65,3.74,0.182,b0:6a:41:dc:d1:74,7.184,0.0,8,0.8,1676375609905,566070126,FTM_responder_13,7
-64,3.74,0.043,b0:6a:41:dc:d1:74,7.288,0.0,8,0.8,1676375609940,566070331,FTM_responder_13,7
-65,3.74,0.135,b0:6a:41:dc:d1:74,7.306,0.0,8,0.8,1676375609969,566070524,FTM_responder_13,7
-65,3.74,0.136,b0:6a:41:dc:d1:74,7.218,0.0,8,0.8,1676375610117,566070730,FTM_responder_13,7
-64,3.74,0.175,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375610587,566070929,FTM_responder_13,7
-65,3.74,0.157,b0:6a:41:dc:d1:74,7.271,0.0,8,0.8,1676375610660,566071127,FTM_responder_13,7
-65,3.74,0.18,b0:6a:41:dc:d1:74,7.346,0.0,8,0.8,1676375610698,566071330,FTM_responder_13,7
-65,3.74,0.193,b0:6a:41:dc:d1:74,7.256,0.0,8,0.8,1676375611387,566071536,FTM_responder_13,7
-65,3.74,0.174,b0:6a:41:dc:d1:74,7.112,0.0,8,0.8,1676375611441,566071747,FTM_responder_13,7
-65,3.74,0.067,b0:6a:41:dc:d1:74,7.299,0.0,8,0.8,1676375611485,566071951,FTM_responder_13,7
-64,3.74,0.133,b0:6a:41:dc:d1:74,7.299,0.0,8,0.8,1676375611527,566072165,FTM_responder_13,7
-65,3.74,0.113,b0:6a:41:dc:d1:74,7.381,0.0,8,0.8,1676375612286,566072377,FTM_responder_13,7
-65,3.74,0.108,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375612411,566072591,FTM_responder_13,7
-65,3.74,0.121,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375612443,566072795,FTM_responder_13,7
-65,3.74,0.128,b0:6a:41:dc:d1:74,7.262,0.0,8,0.8,1676375612474,566072995,FTM_responder_13,7
-65,3.74,0.142,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375612601,566073157,FTM_responder_13,7
-66,3.74,0.148,b0:6a:41:dc:d1:74,7.228,0.0,8,0.8,1676375613160,566073413,FTM_responder_13,7
-66,3.74,0.14,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375613248,566073593,FTM_responder_13,7
-65,3.74,0.207,b0:6a:41:dc:d1:74,7.218,0.0,8,0.8,1676375613290,566073776,FTM_responder_13,7
-65,3.74,0.122,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375613692,566074043,FTM_responder_13,7
-65,3.74,0.312,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375614064,566074228,FTM_responder_13,7
-65,3.74,0.126,b0:6a:41:dc:d1:74,7.228,0.0,8,0.8,1676375614121,566074403,FTM_responder_13,7
-65,3.74,0.308,b0:6a:41:dc:d1:74,7.224,0.0,8,0.8,1676375614214,566074665,FTM_responder_13,7
-65,3.74,0.246,b0:6a:41:dc:d1:74,7.293,0.0,8,0.8,1676375614246,566074854,FTM_responder_13,7
-65,3.74,0.287,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375614893,566075028,FTM_responder_13,7
-65,3.74,0.307,b0:6a:41:dc:d1:74,7.306,0.0,8,0.8,1676375615121,566075292,FTM_responder_13,7
-65,3.74,0.406,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375615180,566075451,FTM_responder_13,7
-65,3.74,0.49,b0:6a:41:dc:d1:74,7.343,0.0,8,0.8,1676375615221,566075707,FTM_responder_13,7
-65,3.74,0.421,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375615372,566075901,FTM_responder_13,7
-65,3.74,0.404,b0:6a:41:dc:d1:74,7.184,0.0,8,0.8,1676375616193,566076113,FTM_responder_13,7
-65,3.74,0.383,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375616249,566076323,FTM_responder_13,7
-65,3.74,0.457,b0:6a:41:dc:d1:74,7.256,0.0,8,0.8,1676375616299,566076532,FTM_responder_13,7
-66,3.74,0.421,b0:6a:41:dc:d1:74,7.224,0.0,8,0.8,1676375616351,566076689,FTM_responder_13,7
-64,3.74,0.434,b0:6a:41:dc:d1:74,7.299,0.0,8,0.8,1676375616375,566076950,FTM_responder_13,7
-66,3.74,0.451,b0:6a:41:dc:d1:74,7.303,0.0,8,0.8,1676375616939,566077164,FTM_responder_13,7
-64,3.74,0.382,b0:6a:41:dc:d1:74,7.306,0.0,8,0.8,1676375617419,566077458,FTM_responder_13,7
-65,3.74,0.257,b0:6a:41:dc:d1:74,7.346,0.0,8,0.8,1676375617449,566077650,FTM_responder_13,7
-66,3.74,0.238,b0:6a:41:dc:d1:74,7.384,0.0,8,0.8,1676375617491,566077849,FTM_responder_13,7
-65,3.74,0.202,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375617513,566078047,FTM_responder_13,7
-65,3.74,0.328,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375617771,566078247,FTM_responder_13,7
-64,3.74,0.226,b0:6a:41:dc:d1:74,7.224,0.0,8,0.8,1676375618402,566078437,FTM_responder_13,7
-64,3.74,0.313,b0:6a:41:dc:d1:74,7.265,0.0,8,0.8,1676375618527,566078633,FTM_responder_13,7
-66,3.74,0.251,b0:6a:41:dc:d1:74,7.265,0.0,8,0.8,1676375618601,566078836,FTM_responder_13,7
-68,3.74,0.633,b0:6a:41:dc:d1:74,7.421,0.0,8,0.8,1676375618655,566079025,FTM_responder_13,7
-69,3.74,0.719,b0:6a:41:dc:d1:74,7.334,0.0,8,0.8,1676375618776,566079215,FTM_responder_13,7
-70,3.74,0.92,b0:6a:41:dc:d1:74,7.384,0.0,8,0.8,1676375619170,566079400,FTM_responder_13,7
-69,3.74,0.529,b0:6a:41:dc:d1:74,7.384,0.0,8,0.8,1676375619615,566079603,FTM_responder_13,7
-70,3.74,0.125,b0:6a:41:dc:d1:74,7.324,0.0,8,0.8,1676375619747,566079804,FTM_responder_13,7
-70,3.74,0.561,b0:6a:41:dc:d1:74,7.334,0.0,8,0.8,1676375619840,566079998,FTM_responder_13,7
-70,3.74,1.048,b0:6a:41:dc:d1:74,7.303,0.0,8,0.8,1676375619886,566080198,FTM_responder_13,7
-65,3.74,0.177,b0:6a:41:dc:d1:74,7.415,0.0,8,0.8,1676375619910,566080397,FTM_responder_13,7
-65,3.74,0.169,b0:6a:41:dc:d1:74,7.146,0.0,8,0.8,1676375620224,566080586,FTM_responder_13,7
-65,3.74,0.143,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375620863,566080795,FTM_responder_13,7
-64,3.74,0.262,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375621039,566080991,FTM_responder_13,7
-63,3.74,0.23,b0:6a:41:dc:d1:74,7.14,0.0,8,0.8,1676375621074,566081186,FTM_responder_13,7
-63,3.74,0.236,b0:6a:41:dc:d1:74,7.146,0.0,8,0.8,1676375621123,566081391,FTM_responder_13,7
-64,3.74,0.211,b0:6a:41:dc:d1:74,7.102,0.0,0,0.8,1676375621148,566081603,FTM_responder_13,6
-64,3.74,0.167,b0:6a:41:dc:d1:74,7.184,0.0,8,0.8,1676375621415,566081797,FTM_responder_13,7
-62,3.74,0.182,b0:6a:41:dc:d1:74,7.228,0.0,8,0.8,1676375622203,566082009,FTM_responder_13,7
-64,3.74,0.18,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375622280,566082210,FTM_responder_13,7
-64,3.74,0.214,b0:6a:41:dc:d1:74,7.177,0.0,8,0.8,1676375622342,566082413,FTM_responder_13,7
-64,3.74,0.24,b0:6a:41:dc:d1:74,7.149,0.0,8,0.8,1676375622399,566082611,FTM_responder_13,7
-64,3.74,0.214,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375622425,566082820,FTM_responder_13,7
-64,3.74,0.214,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375622482,566083015,FTM_responder_13,7
-63,3.74,0.252,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375623139,566083222,FTM_responder_13,7
-63,3.74,0.178,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375623548,566083387,FTM_responder_13,7
-65,3.74,0.218,b0:6a:41:dc:d1:74,7.271,0.0,8,0.8,1676375623636,566083592,FTM_responder_13,7
-63,3.74,0.142,b0:6a:41:dc:d1:74,7.177,0.0,8,0.8,1676375623684,566083795,FTM_responder_13,7
-65,3.74,0.198,b0:6a:41:dc:d1:74,7.146,0.0,8,0.8,1676375623745,566083999,FTM_responder_13,7
-65,3.74,0.24,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375623776,566084197,FTM_responder_13,7
-64,3.74,0.157,b0:6a:41:dc:d1:74,7.259,0.0,8,0.8,1676375623951,566084390,FTM_responder_13,7
-63,3.74,0.177,b0:6a:41:dc:d1:74,7.296,0.0,8,0.8,1676375624789,566084599,FTM_responder_13,7
-65,3.74,0.179,b0:6a:41:dc:d1:74,7.296,0.0,8,0.8,1676375624961,566084809,FTM_responder_13,7
-64,3.74,0.25,b0:6a:41:dc:d1:74,7.184,0.0,8,0.8,1676375625039,566085012,FTM_responder_13,7
-64,3.74,0.257,b0:6a:41:dc:d1:74,7.184,0.0,8,0.8,1676375625086,566085221,FTM_responder_13,7
-65,3.74,0.224,b0:6a:41:dc:d1:74,7.224,0.0,8,0.8,1676375625152,566085431,FTM_responder_13,7
-64,3.74,0.174,b0:6a:41:dc:d1:74,7.221,0.0,8,0.8,1676375625189,566085632,FTM_responder_13,7
