RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-67,0.0,0.903,38:8b:59:d2:8f:32,9.318,1.2,8,0.0,1676375593217,566054008,FTM_responder_0,7
-71,0.0,0.976,38:8b:59:d2:8f:32,9.178,1.2,8,0.0,1676375593445,566054254,FTM_responder_0,7
-69,0.0,0.332,38:8b:59:d2:8f:32,9.287,1.2,8,0.0,1676375593647,566054456,FTM_responder_0,7
-67,0.0,1.844,38:8b:59:d2:8f:32,8.791,1.2,8,0.0,1676375593833,566054648,FTM_responder_0,7
-70,0.0,1.473,38:8b:59:d2:8f:32,9.037,1.2,8,0.0,1676375594041,566054849,FTM_responder_0,7
-69,0.0,0.116,38:8b:59:d2:8f:32,8.668,1.2,8,0.0,1676375594261,566055054,FTM_responder_0,7
-68,0.0,0.552,38:8b:59:d2:8f:32,8.718,1.2,8,0.0,1676375594458,566055256,FTM_responder_0,7
-67,0.0,0.577,38:8b:59:d2:8f:32,8.322,1.2,8,0.0,1676375594649,566055459,FTM_responder_0,7
-66,0.0,0.889,38:8b:59:d2:8f:32,8.409,1.2,8,0.0,1676375594869,566055662,FTM_responder_0,7
-67,0.0,1.056,38:8b:59:d2:8f:32,8.301,1.2,8,0.0,1676375595087,566055870,FTM_responder_0,7
-66,0.0,0.909,38:8b:59:d2:8f:32,8.988,1.2,8,0.0,1676375595312,566056084,FTM_responder_0,7
-68,0.0,1.47,38:8b:59:d2:8f:32,9.077,1.2,8,0.0,1676375595510,566056291,FTM_responder_0,7
-67,0.0,1.698,38:8b:59:d2:8f:32,9.013,1.2,8,0.0,1676375595740,566056498,FTM_responder_0,7
-69,0.0,0.17,38:8b:59:d2:8f:32,9.799,1.2,8,0.0,1676375595989,566056709,FTM_responder_0,7
-68,0.0,0.107,38:8b:59:d2:8f:32,8.826,1.2,8,0.0,1676375596197,566056919,FTM_responder_0,7
-69,0.0,0.05,38:8b:59:d2:8f:32,9.157,1.2,8,0.0,1676375596380,566057121,FTM_responder_0,7
-70,0.0,0.05,38:8b:59:d2:8f:32,8.974,1.2,8,0.0,1676375596618,566057335,FTM_responder_0,7
-69,0.0,2.098,38:8b:59:d2:8f:32,8.704,1.2,8,0.0,1676375596787,566057545,FTM_responder_0,7
-69,0.0,2.475,38:8b:59:d2:8f:32,8.737,1.2,8,0.0,1676375596966,566057752,FTM_responder_0,7
-70,0.0,2.51,38:8b:59:d2:8f:32,8.913,1.2,8,0.0,1676375597161,566057961,FTM_responder_0,7
-71,0.0,0.129,38:8b:59:d2:8f:32,9.032,1.2,8,0.0,1676375597402,566058171,FTM_responder_0,7
-70,0.0,0.174,38:8b:59:d2:8f:32,8.709,1.2,8,0.0,1676375597688,566058387,FTM_responder_0,7
-69,0.0,0.169,38:8b:59:d2:8f:32,8.955,1.2,8,0.0,1676375597866,566058589,FTM_responder_0,7
-69,0.0,0.082,38:8b:59:d2:8f:32,9.499,1.2,8,0.0,1676375598080,566058795,FTM_responder_0,7
-69,0.0,0.135,38:8b:59:d2:8f:32,9.536,1.2,8,0.0,1676375598321,566059005,FTM_responder_0,7
-69,0.0,0.096,38:8b:59:d2:8f:32,9.1,1.2,8,0.0,1676375598612,566059215,FTM_responder_0,7
-69,0.0,0.068,38:8b:59:d2:8f:32,9.274,1.2,8,0.0,1676375598663,566059425,FTM_responder_0,7
-69,0.0,0.094,38:8b:59:d2:8f:32,9.613,1.2,8,0.0,1676375598836,566059632,FTM_responder_0,7
-69,0.0,0.098,38:8b:59:d2:8f:32,9.81,1.2,8,0.0,1676375599049,566059842,FTM_responder_0,7
-70,0.0,0.138,38:8b:59:d2:8f:32,9.538,1.2,8,0.0,1676375599306,566060050,FTM_responder_0,7
-69,0.0,0.084,38:8b:59:d2:8f:32,9.487,1.2,8,0.0,1676375599595,566060258,FTM_responder_0,7
-68,0.0,0.108,38:8b:59:d2:8f:32,9.128,1.2,8,0.0,1676375599931,566060472,FTM_responder_0,7
