RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-71,10.0,0.215,b0:6a:41:87:63:a6,9.15,6.0,8,0.0,1676374992545,565453343,FTM_responder_7,7
-72,10.0,0.139,b0:6a:41:87:63:a6,9.159,6.0,8,0.0,1676374992855,565453671,FTM_responder_7,7
-71,10.0,0.106,b0:6a:41:87:63:a6,9.295,6.0,8,0.0,1676374993056,565453872,FTM_responder_7,7
-73,10.0,0.176,b0:6a:41:87:63:a6,8.934,6.0,8,0.0,1676374993243,565454063,FTM_responder_7,7
-71,10.0,0.143,b0:6a:41:87:63:a6,9.227,6.0,8,0.0,1676374993454,565454263,FTM_responder_7,7
-71,10.0,0.192,b0:6a:41:87:63:a6,8.859,6.0,8,0.0,1676374993648,565454448,FTM_responder_7,7
-72,10.0,0.168,b0:6a:41:87:63:a6,8.971,6.0,8,0.0,1676374993869,565454657,FTM_responder_7,7
-73,10.0,0.212,b0:6a:41:87:63:a6,8.962,6.0,8,0.0,1676374994049,565454853,FTM_responder_7,7
-73,10.0,0.148,b0:6a:41:87:63:a6,8.906,6.0,8,0.0,1676374994210,565455009,FTM_responder_7,7
-71,10.0,0.278,b0:6a:41:87:63:a6,9.133,6.0,8,0.0,1676374994411,565455203,FTM_responder_7,7
-73,10.0,0.078,b0:6a:41:87:63:a6,9.293,6.0,8,0.0,1676374994590,565455393,FTM_responder_7,7
-75,10.0,0.31,b0:6a:41:87:63:a6,9.025,6.0,8,0.0,1676374994813,565455600,FTM_responder_7,7
-73,10.0,0.262,b0:6a:41:87:63:a6,8.946,6.0,8,0.0,1676374995016,565455800,FTM_responder_7,7
-74,10.0,0.295,b0:6a:41:87:63:a6,8.943,6.0,8,0.0,1676374995243,565455996,FTM_responder_7,7
-74,10.0,0.089,b0:6a:41:87:63:a6,9.206,6.0,8,0.0,1676374995396,565456192,FTM_responder_7,7
-75,10.0,0.115,b0:6a:41:87:63:a6,9.353,6.0,8,0.0,1676374995700,565456388,FTM_responder_7,7
-75,10.0,0.07,b0:6a:41:87:63:a6,9.346,6.0,8,0.0,1676374995893,565456587,FTM_responder_7,7
