RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-65,8.4,0.142,b0:6a:41:87:65:95,4.174,0.0,8,0.0,1676375128036,565588842,FTM_responder_10,7
-65,8.4,0.171,b0:6a:41:87:65:95,4.171,0.0,8,0.0,1676375128266,565589086,FTM_responder_10,7
-64,8.4,0.12,b0:6a:41:87:65:95,4.215,0.0,8,0.0,1676375128455,565589273,FTM_responder_10,7
-67,8.4,0.178,b0:6a:41:87:65:95,4.331,0.0,8,0.0,1676375128642,565589462,FTM_responder_10,7
-66,8.4,0.156,b0:6a:41:87:65:95,4.565,0.0,8,0.0,1676375128860,565589670,FTM_responder_10,7
-65,8.4,0.423,b0:6a:41:87:65:95,4.531,0.0,8,0.0,1676375129055,565589874,FTM_responder_10,7
-65,8.4,0.122,b0:6a:41:87:65:95,4.487,0.0,8,0.0,1676375129264,565590068,FTM_responder_10,7
-64,8.4,0.19,b0:6a:41:87:65:95,4.137,0.0,8,0.0,1676375129472,565590269,FTM_responder_10,7
-64,8.4,0.212,b0:6a:41:87:65:95,4.059,0.0,8,0.0,1676375129667,565590472,FTM_responder_10,7
-64,8.4,0.19,b0:6a:41:87:65:95,4.143,0.0,8,0.0,1676375129906,565590678,FTM_responder_10,7
-65,8.4,0.16,b0:6a:41:87:65:95,4.213,0.0,8,0.0,1676375130081,565590861,FTM_responder_10,7
-65,8.4,0.184,b0:6a:41:87:65:95,4.361,0.0,8,0.0,1676375130276,565591041,FTM_responder_10,7
-66,8.4,0.223,b0:6a:41:87:65:95,4.218,0.0,8,0.0,1676375130429,565591224,FTM_responder_10,7
-65,8.4,0.437,b0:6a:41:87:65:95,3.868,0.0,8,0.0,1676375130692,565591486,FTM_responder_10,7
-66,8.4,0.149,b0:6a:41:87:65:95,4.574,0.0,8,0.0,1676375130864,565591638,FTM_responder_10,7
-65,8.4,0.192,b0:6a:41:87:65:95,4.206,0.0,8,0.0,1676375131037,565591825,FTM_responder_10,7
-63,8.4,0.395,b0:6a:41:87:65:95,4.024,0.0,8,0.0,1676375131331,565592086,FTM_responder_10,7
-65,8.4,0.087,b0:6a:41:87:65:95,4.728,0.0,8,0.0,1676375131620,565592346,FTM_responder_10,7
