RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-55,1.15,0.155,58:cb:52:d1:81:b6,3.281,5.52,8,0.8,1676373886211,564347008,FTM_responder_3,7
-55,1.15,0.157,58:cb:52:d1:81:b6,3.196,5.52,8,0.8,1676373886435,564347242,FTM_responder_3,7
-55,1.15,0.228,58:cb:52:d1:81:b6,3.078,5.52,8,0.8,1676373886633,564347434,FTM_responder_3,7
-55,1.15,0.101,58:cb:52:d1:81:b6,3.168,5.52,8,0.8,1676373886794,564347614,FTM_responder_3,7
-56,1.15,0.272,58:cb:52:d1:81:b6,2.771,5.52,8,0.8,1676373887005,564347817,FTM_responder_3,7
-56,1.15,0.082,58:cb:52:d1:81:b6,2.868,5.52,8,0.8,1676373887234,564348025,FTM_responder_3,7
-56,1.15,0.088,58:cb:52:d1:81:b6,2.884,5.52,8,0.8,1676373887416,564348222,FTM_responder_3,7
-58,1.15,0.172,58:cb:52:d1:81:b6,2.696,5.52,8,0.8,1676373887642,564348432,FTM_responder_3,7
-58,1.15,0.193,58:cb:52:d1:81:b6,2.571,5.52,8,0.8,1676373887905,564348643,FTM_responder_3,7
-60,1.15,0.895,58:cb:52:d1:81:b6,2.629,5.52,8,0.8,1676373888032,564348837,FTM_responder_3,7
-58,1.15,0.127,58:cb:52:d1:81:b6,2.542,5.52,8,0.8,1676373888237,564349020,FTM_responder_3,7
-58,1.15,0.235,58:cb:52:d1:81:b6,2.636,5.52,8,0.8,1676373888417,564349190,FTM_responder_3,7
-58,1.15,0.221,58:cb:52:d1:81:b6,2.517,5.52,8,0.8,1676373888642,564349372,FTM_responder_3,7
-57,1.15,0.142,58:cb:52:d1:81:b6,2.601,5.52,8,0.8,1676373888784,564349559,FTM_responder_3,7
-57,1.15,0.298,58:cb:52:d1:81:b6,2.657,5.52,8,0.8,1676373888939,564349697,FTM_responder_3,7
-58,1.15,1.233,58:cb:52:d1:81:b6,2.636,5.52,8,0.8,1676373889116,564349871,FTM_responder_3,7
-58,1.15,1.025,58:cb:52:d1:81:b6,2.573,5.52,8,0.8,1676373889315,564350046,FTM_responder_3,7
-57,1.15,0.213,58:cb:52:d1:81:b6,2.664,5.52,8,0.8,1676373889543,564350232,FTM_responder_3,7
-58,1.15,0.146,58:cb:52:d1:81:b6,2.636,5.52,8,0.8,1676373889683,564350493,FTM_responder_3,7
