RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-71,5.0,0.754,b0:6a:41:87:64:98,9.306,3.0,8,0.73,1676377788317,568249099,FTM_responder_14,7
-72,5.0,0.502,b0:6a:41:87:64:98,8.493,3.0,8,0.73,1676377788528,568249324,FTM_responder_14,7
-71,5.0,0.433,b0:6a:41:87:64:98,8.69,3.0,8,0.73,1676377788725,568249524,FTM_responder_14,7
-72,5.0,0.622,b0:6a:41:87:64:98,9.334,3.0,8,0.73,1676377788915,568249724,FTM_responder_14,7
-72,5.0,0.767,b0:6a:41:87:64:98,8.456,3.0,8,0.73,1676377789135,568249934,FTM_responder_14,7
-74,5.0,0.619,b0:6a:41:87:64:98,9.234,3.0,8,0.73,1676377789338,568250138,FTM_responder_14,7
-74,5.0,0.637,b0:6a:41:87:64:98,8.465,3.0,8,0.73,1676377789516,568250305,FTM_responder_14,7
-74,5.0,0.255,b0:6a:41:87:64:98,8.402,3.0,8,0.73,1676377789694,568250498,FTM_responder_14,7
-73,5.0,0.544,b0:6a:41:87:64:98,8.421,3.0,8,0.73,1676377789912,568250689,FTM_responder_14,7
-72,5.0,0.459,b0:6a:41:87:64:98,8.55,3.0,8,0.73,1676377790117,568250878,FTM_responder_14,7
-72,5.0,0.499,b0:6a:41:87:64:98,8.775,3.0,8,0.73,1676377790313,568251085,FTM_responder_14,7
-73,5.0,0.886,b0:6a:41:87:64:98,8.631,3.0,8,0.73,1676377790481,568251281,FTM_responder_14,7
-73,5.0,0.694,b0:6a:41:87:64:98,8.99,3.0,8,0.73,1676377790688,568251443,FTM_responder_14,7
-70,5.0,0.763,b0:6a:41:87:64:98,7.905,3.0,8,0.73,1676377790919,568251638,FTM_responder_14,7
-71,5.0,0.605,b0:6a:41:87:64:98,8.09,3.0,8,0.73,1676377791070,568251839,FTM_responder_14,7
-71,5.0,0.628,b0:6a:41:87:64:98,8.1,3.0,8,0.73,1676377791247,568252036,FTM_responder_14,7
-71,5.0,0.64,b0:6a:41:87:64:98,8.915,3.0,8,0.73,1676377791493,568252238,FTM_responder_14,7
-70,5.0,0.865,b0:6a:41:87:64:98,8.584,3.0,8,0.73,1676377791708,568252442,FTM_responder_14,7
-71,5.0,0.641,b0:6a:41:87:64:98,9.071,3.0,8,0.73,1676377791856,568252648,FTM_responder_14,7
-71,5.0,0.838,b0:6a:41:87:64:98,8.571,3.0,8,0.73,1676377792168,568252858,FTM_responder_14,7
-71,5.0,0.906,b0:6a:41:87:64:98,8.231,3.0,8,0.73,1676377792376,568253058,FTM_responder_14,7
-70,5.0,0.615,b0:6a:41:87:64:98,9.29,3.0,8,0.73,1676377792609,568253235,FTM_responder_14,7
-70,5.0,0.356,b0:6a:41:87:64:98,9.568,3.0,8,0.73,1676377792671,568253423,FTM_responder_14,7
-70,5.0,0.437,b0:6a:41:87:64:98,9.587,3.0,8,0.73,1676377792855,568253618,FTM_responder_14,7
-70,5.0,0.21,b0:6a:41:87:64:98,9.9,3.0,8,0.73,1676377793038,568253829,FTM_responder_14,7
-70,5.0,0.68,b0:6a:41:87:64:98,9.159,3.0,8,0.73,1676377793254,568254026,FTM_responder_14,7
-70,5.0,0.976,b0:6a:41:87:64:98,8.674,3.0,8,0.73,1676377793489,568254232,FTM_responder_14,7
-71,5.0,0.791,b0:6a:41:87:64:98,8.612,3.0,8,0.73,1676377793763,568254431,FTM_responder_14,7
-73,5.0,0.756,b0:6a:41:87:64:98,8.968,3.0,8,0.73,1676377794076,568254632,FTM_responder_14,7
-73,5.0,0.639,b0:6a:41:87:64:98,9.106,3.0,8,0.73,1676377794098,568254834,FTM_responder_14,7
-73,5.0,0.366,b0:6a:41:87:64:98,9.637,3.0,8,0.73,1676377794295,568255042,FTM_responder_14,7
-75,5.0,0.351,b0:6a:41:87:64:98,9.15,3.0,8,0.73,1676377794557,568255209,FTM_responder_14,7
-73,5.0,0.201,b0:6a:41:87:64:98,8.217,3.0,8,0.73,1676377794856,568255412,FTM_responder_14,7
-74,5.0,0.19,b0:6a:41:87:64:98,8.282,3.0,8,0.73,1676377794883,568255604,FTM_responder_14,7
-74,5.0,0.734,b0:6a:41:87:64:98,8.868,3.0,8,0.73,1676377795286,568255803,FTM_responder_14,7
-74,5.0,0.683,b0:6a:41:87:64:98,9.143,3.0,8,0.73,1676377795315,568256004,FTM_responder_14,7
-74,5.0,0.571,b0:6a:41:87:64:98,8.937,3.0,8,0.73,1676377795550,568256193,FTM_responder_14,7
-73,5.0,0.654,b0:6a:41:87:64:98,9.187,3.0,8,0.73,1676377795845,568256407,FTM_responder_14,7
-74,5.0,0.526,b0:6a:41:87:64:98,9.237,3.0,8,0.73,1676377795876,568256616,FTM_responder_14,7
-73,5.0,0.408,b0:6a:41:87:64:98,8.58,3.0,8,0.73,1676377796246,568256826,FTM_responder_14,7
-73,5.0,0.51,b0:6a:41:87:64:98,8.25,3.0,8,0.73,1676377796283,568257032,FTM_responder_14,7
-73,5.0,0.404,b0:6a:41:87:64:98,8.193,3.0,8,0.73,1676377796670,568257242,FTM_responder_14,7
-73,5.0,0.21,b0:6a:41:87:64:98,8.109,3.0,8,0.73,1676377796694,568257434,FTM_responder_14,7
-74,5.0,0.381,b0:6a:41:87:64:98,8.144,3.0,8,0.73,1676377797015,568257601,FTM_responder_14,7
-75,5.0,0.229,b0:6a:41:87:64:98,8.287,3.0,8,0.73,1676377797055,568257794,FTM_responder_14,7
-76,5.0,0.373,b0:6a:41:87:64:98,8.346,3.0,8,0.73,1676377797472,568257986,FTM_responder_14,7
-75,5.0,0.212,b0:6a:41:87:64:98,8.512,3.0,8,0.73,1676377797498,568258180,FTM_responder_14,7
-75,5.0,0.195,b0:6a:41:87:64:98,8.54,3.0,8,0.73,1676377797980,568258358,FTM_responder_14,7
-75,5.0,0.342,b0:6a:41:87:64:98,8.396,3.0,8,0.73,1676377798004,568258556,FTM_responder_14,7
-74,5.0,0.493,b0:6a:41:87:64:98,8.402,3.0,8,0.73,1676377798027,568258745,FTM_responder_14,7
-73,5.0,0.674,b0:6a:41:87:64:98,8.172,3.0,8,0.73,1676377798399,568258948,FTM_responder_14,7
-72,5.0,0.707,b0:6a:41:87:64:98,7.996,3.0,8,0.73,1676377798427,568259146,FTM_responder_14,7
-72,5.0,0.604,b0:6a:41:87:64:98,8.221,3.0,8,0.73,1676377798934,568259348,FTM_responder_14,7
-72,5.0,0.612,b0:6a:41:87:64:98,8.114,3.0,8,0.73,1676377798961,568259538,FTM_responder_14,7
-72,5.0,0.592,b0:6a:41:87:64:98,8.275,3.0,8,0.73,1676377798996,568259741,FTM_responder_14,7
-72,5.0,0.648,b0:6a:41:87:64:98,8.233,3.0,8,0.73,1676377799464,568259937,FTM_responder_14,7
-72,5.0,0.749,b0:6a:41:87:64:98,8.167,3.0,8,0.73,1676377799491,568260105,FTM_responder_14,7
-72,5.0,0.537,b0:6a:41:87:64:98,7.985,3.0,8,0.73,1676377799579,568260288,FTM_responder_14,7
-72,5.0,0.77,b0:6a:41:87:64:98,7.994,3.0,8,0.73,1676377800023,568260496,FTM_responder_14,7
-72,5.0,0.645,b0:6a:41:87:64:98,8.198,3.0,8,0.73,1676377800049,568260696,FTM_responder_14,7
-73,5.0,0.468,b0:6a:41:87:64:98,8.432,3.0,8,0.73,1676377800619,568260902,FTM_responder_14,7
-72,5.0,0.465,b0:6a:41:87:64:98,8.341,3.0,8,0.73,1676377800653,568261108,FTM_responder_14,7
-74,5.0,0.322,b0:6a:41:87:64:98,8.393,3.0,8,0.73,1676377800675,568261322,FTM_responder_14,7
-73,5.0,0.337,b0:6a:41:87:64:98,8.498,3.0,8,0.73,1676377801175,568261535,FTM_responder_14,7
-75,5.0,0.362,b0:6a:41:87:64:98,9.553,3.0,8,0.73,1676377801214,568261736,FTM_responder_14,7
-73,5.0,0.463,b0:6a:41:87:64:98,9.365,3.0,8,0.73,1676377801241,568261948,FTM_responder_14,7
-71,5.0,0.272,b0:6a:41:87:64:98,9.718,3.0,8,0.73,1676377801839,568262151,FTM_responder_14,7
-70,5.0,0.311,b0:6a:41:87:64:98,9.684,3.0,8,0.73,1676377801871,568262361,FTM_responder_14,7
-71,5.0,0.306,b0:6a:41:87:64:98,9.609,3.0,8,0.73,1676377801891,568262559,FTM_responder_14,7
-71,5.0,0.487,b0:6a:41:87:64:98,9.253,3.0,8,0.73,1676377802453,568262778,FTM_responder_14,7
-71,5.0,0.27,b0:6a:41:87:64:98,9.606,3.0,8,0.73,1676377802494,568262986,FTM_responder_14,7
-71,5.0,0.447,b0:6a:41:87:64:98,9.528,3.0,8,0.73,1676377802516,568263195,FTM_responder_14,7
