RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-60,10.0,1.066,3c:28:6d:86:33:55,7.388,3.39,8,0.8,1676373767866,564228641,FTM_responder_9,7
-62,10.0,0.277,3c:28:6d:86:33:55,8.006,3.39,8,0.8,1676373768114,564228914,FTM_responder_9,7
-61,10.0,0.312,3c:28:6d:86:33:55,7.962,3.39,8,0.8,1676373768332,564229131,FTM_responder_9,7
-62,10.0,0.232,3c:28:6d:86:33:55,8.009,3.39,8,0.8,1676373768531,564229338,FTM_responder_9,7
-61,10.0,0.691,3c:28:6d:86:33:55,7.928,3.39,8,0.8,1676373768734,564229534,FTM_responder_9,7
-61,10.0,0.255,3c:28:6d:86:33:55,8.078,3.39,8,0.8,1676373768935,564229721,FTM_responder_9,7
-61,10.0,0.12,3c:28:6d:86:33:55,8.318,3.39,8,0.8,1676373769124,564229924,FTM_responder_9,7
-61,10.0,0.231,3c:28:6d:86:33:55,8.043,3.39,8,0.8,1676373769331,564230127,FTM_responder_9,7
-61,10.0,0.483,3c:28:6d:86:33:55,7.696,3.39,8,0.8,1676373769540,564230341,FTM_responder_9,7
-60,10.0,0.859,3c:28:6d:86:33:55,7.936,3.39,8,0.8,1676373769754,564230537,FTM_responder_9,7
-61,10.0,0.713,3c:28:6d:86:33:55,7.616,3.39,8,0.8,1676373769939,564230738,FTM_responder_9,7
-62,10.0,0.211,3c:28:6d:86:33:55,8.207,3.39,8,0.8,1676373770147,564230948,FTM_responder_9,7
-62,10.0,0.252,3c:28:6d:86:33:55,8.006,3.39,8,0.8,1676373770400,564231135,FTM_responder_9,7
-61,10.0,1.0,3c:28:6d:86:33:55,7.225,3.39,8,0.8,1676373770596,564231302,FTM_responder_9,7
-62,10.0,0.138,3c:28:6d:86:33:55,8.24,3.39,8,0.8,1676373770735,564231485,FTM_responder_9,7
-62,10.0,0.234,3c:28:6d:86:33:55,8.074,3.39,8,0.8,1676373770950,564231690,FTM_responder_9,7
-61,10.0,1.044,3c:28:6d:86:33:55,7.189,3.39,8,0.8,1676373771096,564231886,FTM_responder_9,7
-62,10.0,0.261,3c:28:6d:86:33:55,7.999,3.39,8,0.8,1676373771405,564232082,FTM_responder_9,7
-62,10.0,0.214,3c:28:6d:86:33:55,8.112,3.39,8,0.8,1676373771601,564232288,FTM_responder_9,7
-61,10.0,0.34,3c:28:6d:86:33:55,7.912,3.39,8,0.8,1676373771829,564232476,FTM_responder_9,7
-62,10.0,0.212,3c:28:6d:86:33:55,8.037,3.39,8,0.8,1676373771904,564232656,FTM_responder_9,7
-61,10.0,0.214,3c:28:6d:86:33:55,8.087,3.39,8,0.8,1676373772163,564232855,FTM_responder_9,7
-61,10.0,0.293,3c:28:6d:86:33:55,8.006,3.39,8,0.8,1676373772309,564233044,FTM_responder_9,7
-60,10.0,1.175,3c:28:6d:86:33:55,7.344,3.39,8,0.8,1676373772500,564233238,FTM_responder_9,7
-61,10.0,0.334,3c:28:6d:86:33:55,7.928,3.39,8,0.8,1676373772721,564233432,FTM_responder_9,7
-58,10.0,0.766,3c:28:6d:86:33:55,6.78,3.39,8,0.8,1676373772982,564233599,FTM_responder_9,7
-60,10.0,1.099,3c:28:6d:86:33:55,7.353,3.39,8,0.8,1676373773247,564233823,FTM_responder_9,7
-62,10.0,0.16,3c:28:6d:86:33:55,8.162,3.39,8,0.8,1676373773292,564234030,FTM_responder_9,7
-61,10.0,1.098,3c:28:6d:86:33:55,7.257,3.39,8,0.8,1676373773610,564234228,FTM_responder_9,7
-62,10.0,0.275,3c:28:6d:86:33:55,8.081,3.39,8,0.8,1676373773678,564234425,FTM_responder_9,7
-61,10.0,0.154,3c:28:6d:86:33:55,8.24,3.39,8,0.8,1676373773840,564234621,FTM_responder_9,7
-62,10.0,0.195,3c:28:6d:86:33:55,8.199,3.39,8,0.8,1676373774104,564234824,FTM_responder_9,7
-61,10.0,0.996,3c:28:6d:86:33:55,7.769,3.39,8,0.8,1676373774417,564235027,FTM_responder_9,7
-60,10.0,1.287,3c:28:6d:86:33:55,7.076,3.39,8,0.8,1676373774511,564235224,FTM_responder_9,7
-61,10.0,0.206,3c:28:6d:86:33:55,8.121,3.39,8,0.8,1676373774851,564235424,FTM_responder_9,7
-61,10.0,0.26,3c:28:6d:86:33:55,8.037,3.39,8,0.8,1676373774913,564235638,FTM_responder_9,7
-61,10.0,0.253,3c:28:6d:86:33:55,7.965,3.39,8,0.8,1676373775120,564235838,FTM_responder_9,7
-61,10.0,0.309,3c:28:6d:86:33:55,8.046,3.39,8,0.8,1676373775400,564236003,FTM_responder_9,7
-61,10.0,0.352,3c:28:6d:86:33:55,7.846,3.39,8,0.8,1676373775463,564236191,FTM_responder_9,7
-61,10.0,0.331,3c:28:6d:86:33:55,7.968,3.39,8,0.8,1676373775855,564236394,FTM_responder_9,7
-61,10.0,0.352,3c:28:6d:86:33:55,7.934,3.39,8,0.8,1676373775883,564236595,FTM_responder_9,7
-58,10.0,0.852,3c:28:6d:86:33:55,7.523,3.39,8,0.8,1676373776258,564236805,FTM_responder_9,7
-58,10.0,1.316,3c:28:6d:86:33:55,6.698,3.39,8,0.8,1676373776304,564237001,FTM_responder_9,7
-60,10.0,0.27,3c:28:6d:86:33:55,8.006,3.39,8,0.8,1676373776632,564237204,FTM_responder_9,7
-61,10.0,0.89,3c:28:6d:86:33:55,7.303,3.39,8,0.8,1676373776692,564237411,FTM_responder_9,7
-61,10.0,0.356,3c:28:6d:86:33:55,7.884,3.39,8,0.8,1676373777090,564237618,FTM_responder_9,7
-61,10.0,0.332,3c:28:6d:86:33:55,7.931,3.39,8,0.8,1676373777119,564237826,FTM_responder_9,7
-61,10.0,0.333,3c:28:6d:86:33:55,7.809,3.39,8,0.8,1676373777559,564238035,FTM_responder_9,7
-61,10.0,0.343,3c:28:6d:86:33:55,7.853,3.39,8,0.8,1676373777614,564238244,FTM_responder_9,7
-61,10.0,0.323,3c:28:6d:86:33:55,7.887,3.39,8,0.8,1676373777811,564238437,FTM_responder_9,7
-61,10.0,0.27,3c:28:6d:86:33:55,7.927,3.39,8,0.8,1676373778033,564238601,FTM_responder_9,7
-61,10.0,0.285,3c:28:6d:86:33:55,8.009,3.39,8,0.8,1676373778104,564238803,FTM_responder_9,7
-61,10.0,0.218,3c:28:6d:86:33:55,8.084,3.39,8,0.8,1676373778545,564238986,FTM_responder_9,7
-60,10.0,1.06,3c:28:6d:86:33:55,7.463,3.39,8,0.8,1676373778632,564239214,FTM_responder_9,7
-62,10.0,0.243,3c:28:6d:86:33:55,8.046,3.39,8,0.8,1676373778726,564239413,FTM_responder_9,7
-62,10.0,0.228,3c:28:6d:86:33:55,8.115,3.39,8,0.8,1676373779025,564239609,FTM_responder_9,7
-62,10.0,0.228,3c:28:6d:86:33:55,8.165,3.39,8,0.8,1676373779149,564239811,FTM_responder_9,7
-62,10.0,0.166,3c:28:6d:86:33:55,8.159,3.39,8,0.8,1676373779582,564240021,FTM_responder_9,7
-62,10.0,0.252,3c:28:6d:86:33:55,8.009,3.39,8,0.8,1676373779625,564240228,FTM_responder_9,7
-62,10.0,0.193,3c:28:6d:86:33:55,8.084,3.39,8,0.8,1676373779929,564240428,FTM_responder_9,7
