RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-71,0.42,0.318,58:cb:52:d1:81:48,6.604,3.35,8,0.8,1676376938217,567399006,FTM_responder_2,7
-70,0.42,0.526,58:cb:52:d1:81:48,6.309,3.35,8,0.8,1676376938511,567399319,FTM_responder_2,7
-72,0.42,0.51,58:cb:52:d1:81:48,6.264,3.35,8,0.8,1676376938726,567399525,FTM_responder_2,7
-70,0.42,0.434,58:cb:52:d1:81:48,6.456,3.35,8,0.8,1676376938915,567399723,FTM_responder_2,7
-73,0.42,0.545,58:cb:52:d1:81:48,6.267,3.35,8,0.8,1676376939108,567399913,FTM_responder_2,7
-74,0.42,0.374,58:cb:52:d1:81:48,6.452,3.35,8,0.8,1676376939320,567400108,FTM_responder_2,7
-74,0.42,0.417,58:cb:52:d1:81:48,6.452,3.35,8,0.8,1676376939497,567400306,FTM_responder_2,7
-70,0.42,0.369,58:cb:52:d1:81:48,6.628,3.35,8,0.8,1676376939721,567400501,FTM_responder_2,7
-71,0.42,0.366,58:cb:52:d1:81:48,6.496,3.35,8,0.8,1676376939938,567400698,FTM_responder_2,7
-71,0.42,0.335,58:cb:52:d1:81:48,6.48,3.35,8,0.8,1676376940172,567400900,FTM_responder_2,7
-72,0.42,0.333,58:cb:52:d1:81:48,6.496,3.35,8,0.8,1676376940295,567401087,FTM_responder_2,7
-71,0.42,0.493,58:cb:52:d1:81:48,6.478,3.35,8,0.8,1676376940525,567401290,FTM_responder_2,7
-72,0.42,0.487,58:cb:52:d1:81:48,6.257,3.35,8,0.8,1676376940726,567401486,FTM_responder_2,7
-70,0.42,0.422,58:cb:52:d1:81:48,6.33,3.35,8,0.8,1676376940856,567401655,FTM_responder_2,7
-72,0.42,0.326,58:cb:52:d1:81:48,6.452,3.35,8,0.8,1676376941118,567401856,FTM_responder_2,7
-73,0.42,0.262,58:cb:52:d1:81:48,6.475,3.35,8,0.8,1676376941290,567402060,FTM_responder_2,7
-73,0.42,0.391,58:cb:52:d1:81:48,6.353,3.35,8,0.8,1676376941523,567402253,FTM_responder_2,7
-72,0.42,0.404,58:cb:52:d1:81:48,6.452,3.35,8,0.8,1676376941634,567402444,FTM_responder_2,7
-72,0.42,0.348,58:cb:52:d1:81:48,6.285,3.35,8,0.8,1676376941883,567402636,FTM_responder_2,7
-72,0.42,0.486,58:cb:52:d1:81:48,6.33,3.35,8,0.8,1676376942060,567402851,FTM_responder_2,7
-72,0.42,0.389,58:cb:52:d1:81:48,6.405,3.35,8,0.8,1676376942295,567403071,FTM_responder_2,7
-71,0.42,0.385,58:cb:52:d1:81:48,6.393,3.35,8,0.8,1676376942496,567403268,FTM_responder_2,7
-69,0.42,0.539,58:cb:52:d1:81:48,6.332,3.35,8,0.8,1676376942736,567403482,FTM_responder_2,7
-70,0.42,0.421,58:cb:52:d1:81:48,6.351,3.35,8,0.8,1676376942895,567403675,FTM_responder_2,7
-70,0.42,0.523,58:cb:52:d1:81:48,6.142,3.35,8,0.8,1676376943071,567403837,FTM_responder_2,7
-71,0.42,0.555,58:cb:52:d1:81:48,6.264,3.35,8,0.8,1676376943278,567404049,FTM_responder_2,7
-71,0.42,0.573,58:cb:52:d1:81:48,6.15,3.35,8,0.8,1676376943514,567404242,FTM_responder_2,7
-71,0.42,0.526,58:cb:52:d1:81:48,6.246,3.35,8,0.8,1676376943786,567404440,FTM_responder_2,7
-73,0.42,0.409,58:cb:52:d1:81:48,6.292,3.35,8,0.8,1676376944082,567404650,FTM_responder_2,7
-71,0.42,0.381,58:cb:52:d1:81:48,6.29,3.35,8,0.8,1676376944120,567404852,FTM_responder_2,7
-69,0.42,0.381,58:cb:52:d1:81:48,6.438,3.35,8,0.8,1676376944320,567405045,FTM_responder_2,7
-69,0.42,0.471,58:cb:52:d1:81:48,6.41,3.35,8,0.8,1676376944558,567405227,FTM_responder_2,7
-70,0.42,0.427,58:cb:52:d1:81:48,6.442,3.35,8,0.8,1676376944577,567405348,FTM_responder_2,7
-70,0.42,0.456,58:cb:52:d1:81:48,6.412,3.35,8,0.8,1676376944863,567405478,FTM_responder_2,7
-71,0.42,0.545,58:cb:52:d1:81:48,6.236,3.35,8,0.8,1676376944885,567405649,FTM_responder_2,7
-70,0.42,0.351,58:cb:52:d1:81:48,6.445,3.35,8,0.8,1676376945280,567405783,FTM_responder_2,7
-71,0.42,0.421,58:cb:52:d1:81:48,6.356,3.35,8,0.8,1676376945299,567405948,FTM_responder_2,7
-71,0.42,0.396,58:cb:52:d1:81:48,6.26,3.35,8,0.8,1676376945332,567406070,FTM_responder_2,7
-71,0.42,0.422,58:cb:52:d1:81:48,6.271,3.35,8,0.8,1676376945530,567406192,FTM_responder_2,7
-71,0.42,0.445,58:cb:52:d1:81:48,6.297,3.35,8,0.8,1676376945776,567406375,FTM_responder_2,7
-71,0.42,0.506,58:cb:52:d1:81:48,6.236,3.35,8,0.8,1676376945826,567406510,FTM_responder_2,7
-70,0.42,0.359,58:cb:52:d1:81:48,6.412,3.35,8,0.8,1676376946139,567406680,FTM_responder_2,7
-70,0.42,0.437,58:cb:52:d1:81:48,6.384,3.35,8,0.8,1676376946186,567406812,FTM_responder_2,7
-68,0.42,0.361,58:cb:52:d1:81:48,6.449,3.35,8,0.8,1676376946205,567406947,FTM_responder_2,7
-70,0.42,0.439,58:cb:52:d1:81:48,6.323,3.35,8,0.8,1676376946585,567407131,FTM_responder_2,7
-70,0.42,0.445,58:cb:52:d1:81:48,6.36,3.35,8,0.8,1676376946603,567407304,FTM_responder_2,7
-71,0.42,0.421,58:cb:52:d1:81:48,6.323,3.35,8,0.8,1676376946754,567407427,FTM_responder_2,7
-71,0.42,0.506,58:cb:52:d1:81:48,6.264,3.35,8,0.8,1676376946900,567407547,FTM_responder_2,7
-69,0.42,0.352,58:cb:52:d1:81:48,6.358,3.35,8,0.8,1676376947062,567407721,FTM_responder_2,7
-71,0.42,0.476,58:cb:52:d1:81:48,6.384,3.35,8,0.8,1676376947285,567407872,FTM_responder_2,7
-72,0.42,0.5,58:cb:52:d1:81:48,6.328,3.35,8,0.8,1676376947324,567408047,FTM_responder_2,7
-72,0.42,0.463,58:cb:52:d1:81:48,6.356,3.35,8,0.8,1676376947750,567408209,FTM_responder_2,7
-71,0.42,0.407,58:cb:52:d1:81:48,6.323,3.35,8,0.8,1676376947788,567408382,FTM_responder_2,7
-71,0.42,0.459,58:cb:52:d1:81:48,6.349,3.35,8,0.8,1676376947811,567408555,FTM_responder_2,7
-72,0.42,0.487,58:cb:52:d1:81:48,6.353,3.35,8,0.8,1676376948094,567408676,FTM_responder_2,7
-71,0.42,0.431,58:cb:52:d1:81:48,6.358,3.35,8,0.8,1676376948149,567408806,FTM_responder_2,7
-72,0.42,0.392,58:cb:52:d1:81:48,6.471,3.35,8,0.8,1676376948389,567408974,FTM_responder_2,7
-71,0.42,0.526,58:cb:52:d1:81:48,6.325,3.35,8,0.8,1676376948579,567409096,FTM_responder_2,7
-71,0.42,0.506,58:cb:52:d1:81:48,6.325,3.35,8,0.8,1676376948620,567409233,FTM_responder_2,7
-71,0.42,0.328,58:cb:52:d1:81:48,6.438,3.35,8,0.8,1676376948777,567409405,FTM_responder_2,7
-71,0.42,0.339,58:cb:52:d1:81:48,6.356,3.35,8,0.8,1676376949022,567409522,FTM_responder_2,7
-70,0.42,0.31,58:cb:52:d1:81:48,6.353,3.35,8,0.8,1676376949055,567409716,FTM_responder_2,7
