RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-68,10.0,0.113,b0:6a:41:87:69:26,8.515,1.49,8,0.0,1676373631686,564092467,FTM_responder_8,7
-68,10.0,0.097,b0:6a:41:87:69:26,8.512,1.49,8,0.0,1676373631894,564092688,FTM_responder_8,7
-69,10.0,0.187,b0:6a:41:87:69:26,8.315,1.49,8,0.0,1676373632078,564092878,FTM_responder_8,7
-67,10.0,0.253,b0:6a:41:87:69:26,8.403,1.49,8,0.0,1676373632251,564093055,FTM_responder_8,7
-67,10.0,0.131,b0:6a:41:87:69:26,8.481,1.49,8,0.0,1676373632409,564093213,FTM_responder_8,7
-68,10.0,0.171,b0:6a:41:87:69:26,8.54,1.49,8,0.0,1676373632597,564093395,FTM_responder_8,7
-68,10.0,0.228,b0:6a:41:87:69:26,8.549,1.49,8,0.0,1676373632795,564093566,FTM_responder_8,7
-68,10.0,0.306,b0:6a:41:87:69:26,8.243,1.49,8,0.0,1676373632932,564093716,FTM_responder_8,7
-69,10.0,0.178,b0:6a:41:87:69:26,8.515,1.49,8,0.0,1676373633186,564093970,FTM_responder_8,7
-70,10.0,0.2,b0:6a:41:87:69:26,8.553,1.49,8,0.0,1676373633436,564094221,FTM_responder_8,7
-70,10.0,0.142,b0:6a:41:87:69:26,8.618,1.49,8,0.0,1676373633703,564094480,FTM_responder_8,7
-70,10.0,0.167,b0:6a:41:87:69:26,8.703,1.49,8,0.0,1676373633971,564094741,FTM_responder_8,7
-70,10.0,0.196,b0:6a:41:87:69:26,8.553,1.49,8,0.0,1676373634217,564095001,FTM_responder_8,7
-71,10.0,0.185,b0:6a:41:87:69:26,8.553,1.49,8,0.0,1676373634495,564095265,FTM_responder_8,7
-71,10.0,0.147,b0:6a:41:87:69:26,8.671,1.49,8,0.0,1676373634782,564095515,FTM_responder_8,7
-70,10.0,0.153,b0:6a:41:87:69:26,8.587,1.49,8,0.0,1676373635010,564095783,FTM_responder_8,7
-69,10.0,0.195,b0:6a:41:87:69:26,8.515,1.49,8,0.0,1676373635369,564096094,FTM_responder_8,7
-70,10.0,0.298,b0:6a:41:87:69:26,8.312,1.49,8,0.0,1676373635590,564096292,FTM_responder_8,7
-69,10.0,0.144,b0:6a:41:87:69:26,8.509,1.49,8,0.0,1676373635791,564096488,FTM_responder_8,7
-70,10.0,0.184,b0:6a:41:87:69:26,8.549,1.49,8,0.0,1676373636055,564096685,FTM_responder_8,7
-70,10.0,0.156,b0:6a:41:87:69:26,8.624,1.49,8,0.0,1676373636113,564096878,FTM_responder_8,7
-69,10.0,0.202,b0:6a:41:87:69:26,8.59,1.49,8,0.0,1676373636348,564097079,FTM_responder_8,7
-71,10.0,0.298,b0:6a:41:87:69:26,8.396,1.49,8,0.0,1676373636551,564097278,FTM_responder_8,7
-70,10.0,0.271,b0:6a:41:87:69:26,8.424,1.49,8,0.0,1676373636768,564097478,FTM_responder_8,7
-69,10.0,0.225,b0:6a:41:87:69:26,8.471,1.49,8,0.0,1676373637004,564097674,FTM_responder_8,7
-70,10.0,0.207,b0:6a:41:87:69:26,8.434,1.49,8,0.0,1676373637315,564097873,FTM_responder_8,7
-69,10.0,0.233,b0:6a:41:87:69:26,8.44,1.49,8,0.0,1676373637369,564098072,FTM_responder_8,7
-69,10.0,0.237,b0:6a:41:87:69:26,8.431,1.49,8,0.0,1676373637545,564098265,FTM_responder_8,7
-69,10.0,0.289,b0:6a:41:87:69:26,8.434,1.49,8,0.0,1676373637782,564098466,FTM_responder_8,7
-71,10.0,0.183,b0:6a:41:87:69:26,8.518,1.49,8,0.0,1676373638067,564098661,FTM_responder_8,7
-71,10.0,0.178,b0:6a:41:87:69:26,8.434,1.49,8,0.0,1676373638139,564098859,FTM_responder_8,7
-71,10.0,0.163,b0:6a:41:87:69:26,8.546,1.49,8,0.0,1676373638484,564099044,FTM_responder_8,7
-71,10.0,0.18,b0:6a:41:87:69:26,8.587,1.49,8,0.0,1676373638535,564099249,FTM_responder_8,7
-71,10.0,0.114,b0:6a:41:87:69:26,8.634,1.49,8,0.0,1676373638833,564099439,FTM_responder_8,7
-70,10.0,0.125,b0:6a:41:87:69:26,8.668,1.49,8,0.0,1676373638922,564099645,FTM_responder_8,7
-71,10.0,0.174,b0:6a:41:87:69:26,8.584,1.49,8,0.0,1676373639156,564099853,FTM_responder_8,7
-71,10.0,0.159,b0:6a:41:87:69:26,8.584,1.49,8,0.0,1676373639473,564100051,FTM_responder_8,7
-71,10.0,0.167,b0:6a:41:87:69:26,8.546,1.49,8,0.0,1676373639523,564100220,FTM_responder_8,7
-71,10.0,0.171,b0:6a:41:87:69:26,8.631,1.49,8,0.0,1676373639917,564100410,FTM_responder_8,7
-71,10.0,0.172,b0:6a:41:87:69:26,8.546,1.49,8,0.0,1676373639993,564100610,FTM_responder_8,7
-70,10.0,0.226,b0:6a:41:87:69:26,8.512,1.49,8,0.0,1676373640187,564100803,FTM_responder_8,7
-71,10.0,0.183,b0:6a:41:87:69:26,8.471,1.49,8,0.0,1676373640310,564101005,FTM_responder_8,7
-70,10.0,0.224,b0:6a:41:87:69:26,8.549,1.49,8,0.0,1676373640661,564101220,FTM_responder_8,7
-71,10.0,0.223,b0:6a:41:87:69:26,8.471,1.49,8,0.0,1676373640729,564101420,FTM_responder_8,7
-71,10.0,0.154,b0:6a:41:87:69:26,8.593,1.49,8,0.0,1676373641187,564101633,FTM_responder_8,7
-71,10.0,0.2,b0:6a:41:87:69:26,8.512,1.49,8,0.0,1676373641240,564101830,FTM_responder_8,7
-69,10.0,0.174,b0:6a:41:87:69:26,8.634,1.49,8,0.0,1676373641412,564102034,FTM_responder_8,7
-72,10.0,0.173,b0:6a:41:87:69:26,8.553,1.49,8,0.0,1676373641611,564102210,FTM_responder_8,7
-71,10.0,0.203,b0:6a:41:87:69:26,8.587,1.49,8,0.0,1676373641741,564102415,FTM_responder_8,7
-72,10.0,0.227,b0:6a:41:87:69:26,8.518,1.49,8,0.0,1676373642096,564102618,FTM_responder_8,7
-71,10.0,0.223,b0:6a:41:87:69:26,8.471,1.49,8,0.0,1676373642161,564102816,FTM_responder_8,7
-71,10.0,0.195,b0:6a:41:87:69:26,8.581,1.49,8,0.0,1676373642668,564103012,FTM_responder_8,7
-70,10.0,0.166,b0:6a:41:87:69:26,8.628,1.49,8,0.0,1676373642714,564103200,FTM_responder_8,7
-70,10.0,0.165,b0:6a:41:87:69:26,8.665,1.49,8,0.0,1676373642751,564103406,FTM_responder_8,7
-70,10.0,0.153,b0:6a:41:87:69:26,8.512,1.49,8,0.0,1676373643136,564103614,FTM_responder_8,7
-71,10.0,0.129,b0:6a:41:87:69:26,8.628,1.49,8,0.0,1676373643192,564103805,FTM_responder_8,7
-71,10.0,0.127,b0:6a:41:87:69:26,8.503,1.49,8,0.0,1676373643270,564103951,FTM_responder_8,7
-71,10.0,0.134,b0:6a:41:87:69:26,8.515,1.49,8,0.0,1676373643754,564104137,FTM_responder_8,7
-71,10.0,0.149,b0:6a:41:87:69:26,8.512,1.49,8,0.0,1676373643826,564104323,FTM_responder_8,7
-70,10.0,0.156,b0:6a:41:87:69:26,8.706,1.49,8,0.0,1676373643876,564104485,FTM_responder_8,7
-70,10.0,0.231,b0:6a:41:87:69:26,8.393,1.49,8,0.0,1676373644173,564104671,FTM_responder_8,7
