RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-70,0.42,0.125,58:cb:52:d1:81:48,8.664,3.35,8,0.8,1676377616882,568077672,FTM_responder_2,7
-67,0.42,0.323,58:cb:52:d1:81:48,9.021,3.35,8,0.8,1676377617127,568077934,FTM_responder_2,7
-69,0.42,0.118,58:cb:52:d1:81:48,8.906,3.35,8,0.8,1676377617508,568078316,FTM_responder_2,7
-69,0.42,0.145,58:cb:52:d1:81:48,8.865,3.35,8,0.8,1676377617688,568078488,FTM_responder_2,7
-68,0.42,0.124,58:cb:52:d1:81:48,8.845,3.35,8,0.8,1676377617895,568078684,FTM_responder_2,7
-69,0.42,0.308,58:cb:52:d1:81:48,8.542,3.35,8,0.8,1676377618089,568078873,FTM_responder_2,7
-68,0.42,0.142,58:cb:52:d1:81:48,8.8,3.35,8,0.8,1676377618304,568079055,FTM_responder_2,7
-71,0.42,0.304,58:cb:52:d1:81:48,8.784,3.35,8,0.8,1676377618440,568079246,FTM_responder_2,7
-67,0.42,0.292,58:cb:52:d1:81:48,8.313,3.35,8,0.8,1676377618626,568079430,FTM_responder_2,7
-70,0.42,0.124,58:cb:52:d1:81:48,8.887,3.35,8,0.8,1676377618856,568079643,FTM_responder_2,7
-69,0.42,0.655,58:cb:52:d1:81:48,9.049,3.35,8,0.8,1676377619051,568079842,FTM_responder_2,7
-74,0.42,0.575,58:cb:52:d1:81:48,8.793,3.35,8,0.8,1676377619279,568080033,FTM_responder_2,7
-77,0.42,0.215,58:cb:52:d1:81:48,9.046,3.35,8,0.8,1676377619509,568080245,FTM_responder_2,7
-73,0.42,0.854,58:cb:52:d1:81:48,8.915,3.35,8,0.8,1676377619740,568080438,FTM_responder_2,7
-71,0.42,0.498,58:cb:52:d1:81:48,8.671,3.35,8,0.8,1676377619881,568080620,FTM_responder_2,7
-74,0.42,0.352,58:cb:52:d1:81:48,8.821,3.35,8,0.8,1676377620087,568080824,FTM_responder_2,7
-72,0.42,0.087,58:cb:52:d1:81:48,8.824,3.35,8,0.8,1676377620250,568081026,FTM_responder_2,7
-74,0.42,0.453,58:cb:52:d1:81:48,8.637,3.35,8,0.8,1676377620437,568081212,FTM_responder_2,7
-75,0.42,0.5,58:cb:52:d1:81:48,9.15,3.35,8,0.8,1676377620631,568081417,FTM_responder_2,7
-77,0.42,0.687,58:cb:52:d1:81:48,8.715,3.35,8,0.8,1676377620844,568081619,FTM_responder_2,7
-72,0.42,0.611,58:cb:52:d1:81:48,7.551,3.35,8,0.8,1676377621117,568081816,FTM_responder_2,7
-76,0.42,0.302,58:cb:52:d1:81:48,8.981,3.35,8,0.8,1676377621275,568082021,FTM_responder_2,7
-71,0.42,0.504,58:cb:52:d1:81:48,7.987,3.35,8,0.8,1676377621461,568082227,FTM_responder_2,7
-68,0.42,0.798,58:cb:52:d1:81:48,8.953,3.35,8,0.8,1676377621660,568082422,FTM_responder_2,7
-70,0.42,1.577,58:cb:52:d1:81:48,9.006,3.35,8,0.8,1676377621894,568082609,FTM_responder_2,7
-69,0.42,0.476,58:cb:52:d1:81:48,7.828,3.35,8,0.8,1676377622137,568082814,FTM_responder_2,7
-77,0.42,0.14,58:cb:52:d1:81:48,9.032,3.35,8,0.8,1676377622477,568083025,FTM_responder_2,7
-77,0.42,0.077,58:cb:52:d1:81:48,9.121,3.35,8,0.8,1676377622512,568083234,FTM_responder_2,7
-76,0.42,0.124,58:cb:52:d1:81:48,9.262,3.35,8,0.8,1676377622702,568083440,FTM_responder_2,7
-79,0.42,0.121,58:cb:52:d1:81:48,9.384,3.35,8,0.8,1676377622942,568083644,FTM_responder_2,7
-77,0.42,0.657,58:cb:52:d1:81:48,8.615,3.35,8,0.8,1676377623208,568083840,FTM_responder_2,7
-73,0.42,0.559,58:cb:52:d1:81:48,7.837,3.35,8,0.8,1676377623316,568084028,FTM_responder_2,7
-71,0.42,0.629,58:cb:52:d1:81:48,7.696,3.35,8,0.8,1676377623777,568084446,FTM_responder_2,7
-72,0.42,0.681,58:cb:52:d1:81:48,7.621,3.35,8,0.8,1676377623925,568084699,FTM_responder_2,7
-74,0.42,0.696,58:cb:52:d1:81:48,7.79,3.35,8,0.8,1676377624208,568084900,FTM_responder_2,7
-75,0.42,0.758,58:cb:52:d1:81:48,7.825,3.35,8,0.8,1676377624507,568085075,FTM_responder_2,7
-71,0.42,0.629,58:cb:52:d1:81:48,8.034,3.35,8,0.8,1676377624585,568085259,FTM_responder_2,7
