RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-70,3.43,1.142,3c:28:6d:86:2b:4c,6.121,5.52,8,0.8,1676381605914,572066739,FTM_responder_4,7
-70,3.43,1.47,3c:28:6d:86:2b:4c,5.976,5.52,8,0.8,1676381606168,572066994,FTM_responder_4,7
-71,3.43,1.616,3c:28:6d:86:2b:4c,6.499,5.52,8,0.8,1676381606360,572067184,FTM_responder_4,7
-73,3.43,0.678,3c:28:6d:86:2b:4c,6.501,5.52,8,0.8,1676381606559,572067383,FTM_responder_4,7
-73,3.43,0.74,3c:28:6d:86:2b:4c,7.497,5.52,8,0.8,1676381606764,572067582,FTM_responder_4,7
-76,3.43,0.459,3c:28:6d:86:2b:4c,8.585,5.52,8,0.8,1676381606985,572067783,FTM_responder_4,7
-73,3.43,0.471,3c:28:6d:86:2b:4c,8.434,5.52,8,0.8,1676381607186,572067985,FTM_responder_4,7
-74,3.43,0.935,3c:28:6d:86:2b:4c,5.92,5.52,8,0.8,1676381607433,572068190,FTM_responder_4,7
-68,3.43,0.51,3c:28:6d:86:2b:4c,5.943,5.52,8,0.8,1676381607750,572068572,FTM_responder_4,7
-69,3.43,0.81,3c:28:6d:86:2b:4c,5.683,5.52,8,0.8,1676381607977,572068772,FTM_responder_4,7
-69,3.43,0.778,3c:28:6d:86:2b:4c,5.65,5.52,8,0.8,1676381608171,572068974,FTM_responder_4,7
-71,3.43,0.789,3c:28:6d:86:2b:4c,5.763,5.52,8,0.8,1676381608402,572069175,FTM_responder_4,7
-70,3.43,0.813,3c:28:6d:86:2b:4c,5.798,5.52,8,0.8,1676381608701,572069374,FTM_responder_4,7
-70,3.43,0.839,3c:28:6d:86:2b:4c,5.882,5.52,8,0.8,1676381608806,572069568,FTM_responder_4,7
-71,3.43,0.886,3c:28:6d:86:2b:4c,6.03,5.52,8,0.8,1676381609010,572069761,FTM_responder_4,7
-70,3.43,0.74,3c:28:6d:86:2b:4c,6.297,5.52,8,0.8,1676381609146,572069965,FTM_responder_4,7
-70,3.43,0.839,3c:28:6d:86:2b:4c,6.086,5.52,8,0.8,1676381609424,572070168,FTM_responder_4,7
-70,3.43,0.657,3c:28:6d:86:2b:4c,6.18,5.52,8,0.8,1676381609603,572070371,FTM_responder_4,7
-69,3.43,0.463,3c:28:6d:86:2b:4c,6.585,5.52,8,0.8,1676381609808,572070550,FTM_responder_4,7
-69,3.43,0.264,3c:28:6d:86:2b:4c,7.171,5.52,8,0.8,1676381610040,572070751,FTM_responder_4,7
-73,3.43,0.468,3c:28:6d:86:2b:4c,6.618,5.52,8,0.8,1676381610188,572070946,FTM_responder_4,7
-72,3.43,0.298,3c:28:6d:86:2b:4c,6.874,5.52,8,0.8,1676381610347,572071155,FTM_responder_4,7
