RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-73,3.74,0.255,b0:6a:41:dc:d1:74,5.768,0.0,8,0.8,1676377875302,568336088,FTM_responder_13,7
-71,3.74,0.319,b0:6a:41:dc:d1:74,5.768,0.0,8,0.8,1676377875477,568336277,FTM_responder_13,7
-70,3.74,0.428,b0:6a:41:dc:d1:74,5.628,0.0,8,0.8,1676377875666,568336466,FTM_responder_13,7
-71,3.74,0.628,b0:6a:41:dc:d1:74,5.781,0.0,8,0.8,1676377875853,568336651,FTM_responder_13,7
-70,3.74,0.149,b0:6a:41:dc:d1:74,5.946,0.0,8,0.8,1676377876071,568336847,FTM_responder_13,7
-71,3.74,0.231,b0:6a:41:dc:d1:74,6.009,0.0,8,0.8,1676377876272,568337052,FTM_responder_13,7
-73,3.74,0.119,b0:6a:41:dc:d1:74,6.296,0.0,8,0.8,1676377876456,568337254,FTM_responder_13,7
-76,3.74,0.174,b0:6a:41:dc:d1:74,6.234,0.0,8,0.8,1676377876691,568337462,FTM_responder_13,7
-74,3.74,0.328,b0:6a:41:dc:d1:74,6.093,0.0,8,0.8,1676377876929,568337670,FTM_responder_13,7
-77,3.74,0.292,b0:6a:41:dc:d1:74,5.625,0.0,8,0.8,1676377877130,568337871,FTM_responder_13,7
-78,3.74,0.264,b0:6a:41:dc:d1:74,5.784,0.0,8,0.8,1676377877256,568338049,FTM_responder_13,7
-80,3.74,0.436,b0:6a:41:dc:d1:74,5.621,0.0,8,0.8,1676377877528,568338251,FTM_responder_13,7
-76,3.74,0.391,b0:6a:41:dc:d1:74,5.634,0.0,8,0.8,1676377877695,568338435,FTM_responder_13,7
-77,3.74,0.382,b0:6a:41:dc:d1:74,5.784,0.0,8,0.8,1676377877905,568338639,FTM_responder_13,7
-79,3.74,0.331,b0:6a:41:dc:d1:74,5.931,0.0,8,0.8,1676377878060,568338849,FTM_responder_13,7
-76,3.74,0.399,b0:6a:41:dc:d1:74,5.868,0.0,8,0.8,1676377878345,568339038,FTM_responder_13,7
-75,3.74,0.322,b0:6a:41:dc:d1:74,5.746,0.0,8,0.8,1676377878529,568339230,FTM_responder_13,7
-74,3.74,0.36,b0:6a:41:dc:d1:74,5.775,0.0,8,0.8,1676377878760,568339413,FTM_responder_13,7
-74,3.74,0.41,b0:6a:41:dc:d1:74,5.746,0.0,8,0.8,1676377878918,568339596,FTM_responder_13,7
-75,3.74,0.426,b0:6a:41:dc:d1:74,5.796,0.0,8,0.8,1676377879077,568339798,FTM_responder_13,7
-73,3.74,0.871,b0:6a:41:dc:d1:74,5.94,0.0,8,0.8,1676377879241,568339999,FTM_responder_13,7
-72,3.74,0.266,b0:6a:41:dc:d1:74,6.124,0.0,8,0.8,1676377879441,568340188,FTM_responder_13,7
-72,3.74,0.452,b0:6a:41:dc:d1:74,5.896,0.0,8,0.8,1676377879664,568340385,FTM_responder_13,7
-73,3.74,0.516,b0:6a:41:dc:d1:74,5.784,0.0,8,0.8,1676377879914,568340588,FTM_responder_13,7
-74,3.74,0.216,b0:6a:41:dc:d1:74,6.037,0.0,8,0.8,1676377880162,568340772,FTM_responder_13,7
-74,3.74,0.389,b0:6a:41:dc:d1:74,5.784,0.0,8,0.8,1676377880189,568340960,FTM_responder_13,7
-74,3.74,0.384,b0:6a:41:dc:d1:74,5.778,0.0,8,0.8,1676377880375,568341156,FTM_responder_13,7
-73,3.74,0.219,b0:6a:41:dc:d1:74,5.934,0.0,8,0.8,1676377880602,568341360,FTM_responder_13,7
-72,3.74,0.112,b0:6a:41:dc:d1:74,6.053,0.0,8,0.8,1676377880867,568341554,FTM_responder_13,7
-72,3.74,0.115,b0:6a:41:dc:d1:74,5.976,0.0,8,0.8,1676377881192,568341757,FTM_responder_13,7
-73,3.74,0.255,b0:6a:41:dc:d1:74,5.824,0.0,8,0.8,1676377881225,568341957,FTM_responder_13,7
-73,3.74,0.154,b0:6a:41:dc:d1:74,6.024,0.0,8,0.8,1676377881529,568342160,FTM_responder_13,7
-72,3.74,0.184,b0:6a:41:dc:d1:74,5.934,0.0,8,0.8,1676377881710,568342364,FTM_responder_13,7
-73,3.74,0.144,b0:6a:41:dc:d1:74,6.081,0.0,8,0.8,1676377881802,568342574,FTM_responder_13,7
-73,3.74,0.078,b0:6a:41:dc:d1:74,6.037,0.0,8,0.8,1676377882095,568342741,FTM_responder_13,7
-72,3.74,0.127,b0:6a:41:dc:d1:74,6.037,0.0,8,0.8,1676377882280,568342924,FTM_responder_13,7
-72,3.74,0.145,b0:6a:41:dc:d1:74,5.968,0.0,8,0.8,1676377882527,568343141,FTM_responder_13,7
-73,3.74,0.203,b0:6a:41:dc:d1:74,5.828,0.0,8,0.8,1676377882703,568343339,FTM_responder_13,7
-73,3.74,0.173,b0:6a:41:dc:d1:74,5.859,0.0,8,0.8,1676377882847,568343541,FTM_responder_13,7
-73,3.74,0.239,b0:6a:41:dc:d1:74,5.809,0.0,8,0.8,1676377883144,568343747,FTM_responder_13,7
-73,3.74,0.258,b0:6a:41:dc:d1:74,5.934,0.0,8,0.8,1676377883210,568343948,FTM_responder_13,7
-72,3.74,0.25,b0:6a:41:dc:d1:74,5.737,0.0,8,0.8,1676377883602,568344205,FTM_responder_13,7
-72,3.74,0.251,b0:6a:41:dc:d1:74,5.737,0.0,8,0.8,1676377883661,568344385,FTM_responder_13,7
-72,3.74,0.198,b0:6a:41:dc:d1:74,5.937,0.0,8,0.8,1676377884041,568344553,FTM_responder_13,7
-72,3.74,0.244,b0:6a:41:dc:d1:74,5.749,0.0,8,0.8,1676377884082,568344745,FTM_responder_13,7
-73,3.74,0.147,b0:6a:41:dc:d1:74,5.815,0.0,8,0.8,1676377884421,568345017,FTM_responder_13,7
-72,3.74,0.205,b0:6a:41:dc:d1:74,5.896,0.0,8,0.8,1676377884478,568345198,FTM_responder_13,7
-73,3.74,0.145,b0:6a:41:dc:d1:74,5.878,0.0,8,0.8,1676377884908,568345375,FTM_responder_13,7
-73,3.74,0.127,b0:6a:41:dc:d1:74,5.846,0.0,8,0.8,1676377884958,568345556,FTM_responder_13,7
-73,3.74,0.178,b0:6a:41:dc:d1:74,5.931,0.0,8,0.8,1676377885104,568345730,FTM_responder_13,7
-73,3.74,0.233,b0:6a:41:dc:d1:74,5.784,0.0,8,0.8,1676377885398,568345905,FTM_responder_13,7
-73,3.74,0.225,b0:6a:41:dc:d1:74,5.809,0.0,8,0.8,1676377885453,568346101,FTM_responder_13,7
-73,3.74,0.188,b0:6a:41:dc:d1:74,5.824,0.0,8,0.8,1676377885715,568346279,FTM_responder_13,7
-72,3.74,0.245,b0:6a:41:dc:d1:74,5.893,0.0,8,0.8,1676377885925,568346463,FTM_responder_13,7
-72,3.74,0.207,b0:6a:41:dc:d1:74,5.746,0.0,8,0.8,1676377885970,568346646,FTM_responder_13,7
-72,3.74,0.186,b0:6a:41:dc:d1:74,5.893,0.0,8,0.8,1676377886519,568346908,FTM_responder_13,7
-71,3.74,0.102,b0:6a:41:dc:d1:74,6.046,0.0,8,0.8,1676377886564,568347157,FTM_responder_13,7
-73,3.74,0.157,b0:6a:41:dc:d1:74,5.925,0.0,8,0.8,1676377886714,568347354,FTM_responder_13,7
-72,3.74,0.238,b0:6a:41:dc:d1:74,6.09,0.0,8,0.8,1676377887009,568347611,FTM_responder_13,7
-72,3.74,0.273,b0:6a:41:dc:d1:74,5.824,0.0,8,0.8,1676377887563,568347870,FTM_responder_13,7
-71,3.74,0.162,b0:6a:41:dc:d1:74,5.941,0.0,8,0.8,1676377887686,568348123,FTM_responder_13,7
-72,3.74,0.237,b0:6a:41:dc:d1:74,5.968,0.0,8,0.8,1676377887722,568348382,FTM_responder_13,7
-71,3.74,0.295,b0:6a:41:dc:d1:74,5.818,0.0,8,0.8,1676377888099,568348593,FTM_responder_13,7
-70,3.74,0.479,b0:6a:41:dc:d1:74,5.731,0.0,8,0.8,1676377888171,568348799,FTM_responder_13,7
-72,3.74,0.28,b0:6a:41:dc:d1:74,5.749,0.0,8,0.8,1676377888754,568349022,FTM_responder_13,7
-71,3.74,0.148,b0:6a:41:dc:d1:74,6.006,0.0,8,0.8,1676377888857,568349211,FTM_responder_13,7
-72,3.74,0.182,b0:6a:41:dc:d1:74,5.968,0.0,8,0.8,1676377888889,568349407,FTM_responder_13,7
-72,3.74,0.186,b0:6a:41:dc:d1:74,5.94,0.0,8,0.8,1676377888950,568349596,FTM_responder_13,7
-72,3.74,0.204,b0:6a:41:dc:d1:74,5.943,0.0,8,0.8,1676377889355,568349793,FTM_responder_13,7
-73,3.74,0.139,b0:6a:41:dc:d1:74,5.862,0.0,8,0.8,1676377889415,568349940,FTM_responder_13,7
-72,3.74,0.169,b0:6a:41:dc:d1:74,6.0,0.0,8,0.8,1676377889481,568350143,FTM_responder_13,7
-72,3.74,0.166,b0:6a:41:dc:d1:74,5.781,0.0,8,0.8,1676377890124,568350337,FTM_responder_13,7
-72,3.74,0.19,b0:6a:41:dc:d1:74,5.896,0.0,8,0.8,1676377890158,568350490,FTM_responder_13,7
-71,3.74,0.17,b0:6a:41:dc:d1:74,5.853,0.0,8,0.8,1676377890206,568350690,FTM_responder_13,7
-72,3.74,0.218,b0:6a:41:dc:d1:74,6.021,0.0,8,0.8,1676377890229,568350878,FTM_responder_13,7
-72,3.74,0.244,b0:6a:41:dc:d1:74,5.896,0.0,8,0.8,1676377890761,568351085,FTM_responder_13,7
-73,3.74,0.146,b0:6a:41:dc:d1:74,5.902,0.0,8,0.8,1676377890845,568351276,FTM_responder_13,7
-74,3.74,0.218,b0:6a:41:dc:d1:74,5.928,0.0,8,0.8,1676377890885,568351472,FTM_responder_13,7
-74,3.74,0.276,b0:6a:41:dc:d1:74,5.69,0.0,8,0.8,1676377891295,568351663,FTM_responder_13,7
-74,3.74,0.213,b0:6a:41:dc:d1:74,5.931,0.0,8,0.8,1676377891567,568351866,FTM_responder_13,7
-73,3.74,0.195,b0:6a:41:dc:d1:74,5.778,0.0,8,0.8,1676377891616,568352063,FTM_responder_13,7
-74,3.74,0.232,b0:6a:41:dc:d1:74,5.771,0.0,8,0.8,1676377891664,568352228,FTM_responder_13,7
-74,3.74,0.161,b0:6a:41:dc:d1:74,5.856,0.0,8,0.8,1676377891954,568352425,FTM_responder_13,7
-74,3.74,0.16,b0:6a:41:dc:d1:74,5.856,0.0,8,0.8,1676377892379,568352615,FTM_responder_13,7
-75,3.74,0.387,b0:6a:41:dc:d1:74,5.574,0.0,8,0.8,1676377892510,568352825,FTM_responder_13,7
-74,3.74,0.18,b0:6a:41:dc:d1:74,5.859,0.0,8,0.8,1676377892545,568353021,FTM_responder_13,7
-74,3.74,0.253,b0:6a:41:dc:d1:74,5.815,0.0,8,0.8,1676377892666,568353220,FTM_responder_13,7
-74,3.74,0.23,b0:6a:41:dc:d1:74,5.771,0.0,8,0.8,1676377893128,568353435,FTM_responder_13,7
-74,3.74,0.239,b0:6a:41:dc:d1:74,5.812,0.0,8,0.8,1676377893224,568353649,FTM_responder_13,7
-74,3.74,0.203,b0:6a:41:dc:d1:74,5.934,0.0,8,0.8,1676377893264,568353856,FTM_responder_13,7
-74,3.74,0.176,b0:6a:41:dc:d1:74,5.784,0.0,8,0.8,1676377893891,568354075,FTM_responder_13,7
-74,3.74,0.146,b0:6a:41:dc:d1:74,5.971,0.0,8,0.8,1676377893987,568354275,FTM_responder_13,7
-74,3.74,0.132,b0:6a:41:dc:d1:74,5.971,0.0,8,0.8,1676377894043,568354490,FTM_responder_13,7
-74,3.74,0.195,b0:6a:41:dc:d1:74,5.893,0.0,8,0.8,1676377894098,568354691,FTM_responder_13,7
-74,3.74,0.185,b0:6a:41:dc:d1:74,5.934,0.0,8,0.8,1676377894635,568354904,FTM_responder_13,7
-75,3.74,0.192,b0:6a:41:dc:d1:74,5.934,0.0,8,0.8,1676377894961,568355111,FTM_responder_13,7
-75,3.74,0.222,b0:6a:41:dc:d1:74,5.859,0.0,8,0.8,1676377895018,568355312,FTM_responder_13,7
-74,3.74,0.178,b0:6a:41:dc:d1:74,5.856,0.0,8,0.8,1676377895062,568355495,FTM_responder_13,7
-74,3.74,0.205,b0:6a:41:dc:d1:74,5.856,0.0,8,0.8,1676377895093,568355700,FTM_responder_13,7
-74,3.74,0.25,b0:6a:41:dc:d1:74,5.815,0.0,8,0.8,1676377895591,568355883,FTM_responder_13,7
-76,3.74,0.285,b0:6a:41:dc:d1:74,5.775,0.0,8,0.8,1676377895897,568356086,FTM_responder_13,7
