RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-53,10.0,0.078,b0:6a:41:87:63:a6,4.643,6.0,8,0.0,1676376430969,566891771,FTM_responder_7,7
-52,10.0,0.072,b0:6a:41:87:63:a6,4.646,6.0,8,0.0,1676376431174,566891985,FTM_responder_7,7
-53,10.0,0.091,b0:6a:41:87:63:a6,4.612,6.0,8,0.0,1676376431393,566892208,FTM_responder_7,7
-54,10.0,0.094,b0:6a:41:87:63:a6,4.609,6.0,8,0.0,1676376431586,566892404,FTM_responder_7,7
-53,10.0,0.102,b0:6a:41:87:63:a6,4.568,6.0,8,0.0,1676376431745,566892560,FTM_responder_7,7
-53,10.0,0.085,b0:6a:41:87:63:a6,4.562,6.0,8,0.0,1676376431952,566892763,FTM_responder_7,7
-54,10.0,0.137,b0:6a:41:87:63:a6,4.524,6.0,8,0.0,1676376432146,566892961,FTM_responder_7,7
-53,10.0,0.126,b0:6a:41:87:63:a6,4.544,6.0,8,0.0,1676376432351,566893163,FTM_responder_7,7
-54,10.0,0.12,b0:6a:41:87:63:a6,4.534,6.0,8,0.0,1676376432555,566893366,FTM_responder_7,7
-54,10.0,0.1,b0:6a:41:87:63:a6,4.506,6.0,8,0.0,1676376432798,566893566,FTM_responder_7,7
-55,10.0,0.121,b0:6a:41:87:63:a6,4.537,6.0,8,0.0,1676376433024,566893778,FTM_responder_7,7
-55,10.0,0.099,b0:6a:41:87:63:a6,4.446,6.0,8,0.0,1676376433169,566893967,FTM_responder_7,7
-54,10.0,0.128,b0:6a:41:87:63:a6,4.403,6.0,8,0.0,1676376433397,566894173,FTM_responder_7,7
-54,10.0,0.16,b0:6a:41:87:63:a6,4.509,6.0,8,0.0,1676376433602,566894358,FTM_responder_7,7
-54,10.0,0.125,b0:6a:41:87:63:a6,4.56,6.0,8,0.0,1676376433734,566894545,FTM_responder_7,7
-54,10.0,0.12,b0:6a:41:87:63:a6,4.537,6.0,8,0.0,1676376434015,566894803,FTM_responder_7,7
-54,10.0,0.114,b0:6a:41:87:63:a6,4.537,6.0,8,0.0,1676376434191,566894970,FTM_responder_7,7
-54,10.0,0.063,b0:6a:41:87:63:a6,4.6,6.0,8,0.0,1676376434405,566895140,FTM_responder_7,7
-54,10.0,0.148,b0:6a:41:87:63:a6,4.567,6.0,8,0.0,1676376434551,566895330,FTM_responder_7,7
-55,10.0,0.107,b0:6a:41:87:63:a6,4.534,6.0,8,0.0,1676376434807,566895522,FTM_responder_7,7
-55,10.0,0.114,b0:6a:41:87:63:a6,4.42,6.0,8,0.0,1676376434990,566895687,FTM_responder_7,7
-54,10.0,0.144,b0:6a:41:87:63:a6,4.534,6.0,8,0.0,1676376435199,566895886,FTM_responder_7,7
-54,10.0,0.101,b0:6a:41:87:63:a6,4.446,6.0,8,0.0,1676376435422,566896086,FTM_responder_7,7
-54,10.0,0.141,b0:6a:41:87:63:a6,4.443,6.0,8,0.0,1676376435708,566896293,FTM_responder_7,7
-54,10.0,0.137,b0:6a:41:87:63:a6,4.417,6.0,8,0.0,1676376435747,566896496,FTM_responder_7,7
-54,10.0,0.065,b0:6a:41:87:63:a6,4.609,6.0,8,0.0,1676376435913,566896701,FTM_responder_7,7
-54,10.0,0.129,b0:6a:41:87:63:a6,4.598,6.0,8,0.0,1676376436116,566896904,FTM_responder_7,7
-53,10.0,0.089,b0:6a:41:87:63:a6,4.565,6.0,8,0.0,1676376436351,566897105,FTM_responder_7,7
-54,10.0,0.105,b0:6a:41:87:63:a6,4.539,6.0,8,0.0,1676376436625,566897312,FTM_responder_7,7
-54,10.0,0.072,b0:6a:41:87:63:a6,4.609,6.0,8,0.0,1676376436975,566897525,FTM_responder_7,7
-54,10.0,0.102,b0:6a:41:87:63:a6,4.506,6.0,8,0.0,1676376437012,566897727,FTM_responder_7,7
-54,10.0,0.126,b0:6a:41:87:63:a6,4.57,6.0,8,0.0,1676376437207,566897891,FTM_responder_7,7
-54,10.0,0.095,b0:6a:41:87:63:a6,4.6,6.0,8,0.0,1676376437451,566898090,FTM_responder_7,7
-54,10.0,0.11,b0:6a:41:87:63:a6,4.539,6.0,8,0.0,1676376437529,566898284,FTM_responder_7,7
-55,10.0,0.084,b0:6a:41:87:63:a6,4.567,6.0,8,0.0,1676376437789,566898489,FTM_responder_7,7
-55,10.0,0.144,b0:6a:41:87:63:a6,4.534,6.0,8,0.0,1676376438162,566898687,FTM_responder_7,7
-54,10.0,0.083,b0:6a:41:87:63:a6,4.478,6.0,8,0.0,1676376438202,566898883,FTM_responder_7,7
-54,10.0,0.122,b0:6a:41:87:63:a6,4.45,6.0,8,0.0,1676376438432,566899085,FTM_responder_7,7
-55,10.0,0.096,b0:6a:41:87:63:a6,4.521,6.0,8,0.0,1676376438726,566899300,FTM_responder_7,7
-55,10.0,0.097,b0:6a:41:87:63:a6,4.565,6.0,8,0.0,1676376438767,566899507,FTM_responder_7,7
