RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-60,10.0,0.165,b0:6a:41:87:63:a6,4.717,6.0,8,0.0,1676376353219,566814021,FTM_responder_7,7
-60,10.0,0.165,b0:6a:41:87:63:a6,4.98,6.0,8,0.0,1676376353463,566814276,FTM_responder_7,7
-58,10.0,0.266,b0:6a:41:87:63:a6,5.053,6.0,8,0.0,1676376353655,566814470,FTM_responder_7,7
-59,10.0,0.139,b0:6a:41:87:63:a6,5.003,6.0,8,0.0,1676376353839,566814657,FTM_responder_7,7
-58,10.0,0.264,b0:6a:41:87:63:a6,4.994,6.0,8,0.0,1676376354029,566814847,FTM_responder_7,7
-61,10.0,0.155,b0:6a:41:87:63:a6,5.02,6.0,8,0.0,1676376354245,566815047,FTM_responder_7,7
-60,10.0,0.201,b0:6a:41:87:63:a6,4.91,6.0,8,0.0,1676376354444,566815242,FTM_responder_7,7
-59,10.0,0.198,b0:6a:41:87:63:a6,5.167,6.0,8,0.0,1676376354691,566815503,FTM_responder_7,7
-58,10.0,0.251,b0:6a:41:87:63:a6,5.06,6.0,8,0.0,1676376354943,566815759,FTM_responder_7,7
-58,10.0,0.14,b0:6a:41:87:63:a6,5.153,6.0,8,0.0,1676376355130,566815931,FTM_responder_7,7
-60,10.0,0.228,b0:6a:41:87:63:a6,4.989,6.0,8,0.0,1676376355284,566816080,FTM_responder_7,7
-61,10.0,0.17,b0:6a:41:87:63:a6,4.811,6.0,8,0.0,1676376355472,566816275,FTM_responder_7,7
-60,10.0,0.211,b0:6a:41:87:63:a6,4.835,6.0,8,0.0,1676376355694,566816468,FTM_responder_7,7
-61,10.0,0.232,b0:6a:41:87:63:a6,4.762,6.0,8,0.0,1676376355940,566816683,FTM_responder_7,7
-59,10.0,0.1,b0:6a:41:87:63:a6,4.839,6.0,8,0.0,1676376356154,566816878,FTM_responder_7,7
-58,10.0,0.28,b0:6a:41:87:63:a6,4.975,6.0,8,0.0,1676376356262,566817047,FTM_responder_7,7
-60,10.0,0.238,b0:6a:41:87:63:a6,4.881,6.0,8,0.0,1676376356480,566817239,FTM_responder_7,7
-61,10.0,0.124,b0:6a:41:87:63:a6,4.734,6.0,8,0.0,1676376356626,566817433,FTM_responder_7,7
-60,10.0,0.182,b0:6a:41:87:63:a6,4.888,6.0,8,0.0,1676376356933,566817625,FTM_responder_7,7
-60,10.0,0.148,b0:6a:41:87:63:a6,4.783,6.0,8,0.0,1676376357128,566817841,FTM_responder_7,7
-60,10.0,0.239,b0:6a:41:87:63:a6,4.75,6.0,8,0.0,1676376357393,566818042,FTM_responder_7,7
-60,10.0,0.187,b0:6a:41:87:63:a6,4.842,6.0,8,0.0,1676376357474,566818250,FTM_responder_7,7
-60,10.0,0.173,b0:6a:41:87:63:a6,4.809,6.0,8,0.0,1676376357705,566818457,FTM_responder_7,7
-60,10.0,0.107,b0:6a:41:87:63:a6,4.945,6.0,8,0.0,1676376357895,566818662,FTM_responder_7,7
-60,10.0,0.226,b0:6a:41:87:63:a6,4.914,6.0,8,0.0,1676376358124,566818872,FTM_responder_7,7
-60,10.0,0.235,b0:6a:41:87:63:a6,4.86,6.0,8,0.0,1676376358378,566819075,FTM_responder_7,7
-61,10.0,0.318,b0:6a:41:87:63:a6,4.856,6.0,8,0.0,1676376358655,566819237,FTM_responder_7,7
-61,10.0,0.303,b0:6a:41:87:63:a6,4.776,6.0,8,0.0,1676376358687,566819437,FTM_responder_7,7
-60,10.0,0.181,b0:6a:41:87:63:a6,4.978,6.0,8,0.0,1676376358867,566819640,FTM_responder_7,7
-60,10.0,0.201,b0:6a:41:87:63:a6,4.893,6.0,8,0.0,1676376359096,566819840,FTM_responder_7,7
-60,10.0,0.215,b0:6a:41:87:63:a6,4.863,6.0,8,0.0,1676376359378,566820039,FTM_responder_7,7
-60,10.0,0.185,b0:6a:41:87:63:a6,4.809,6.0,8,0.0,1676376359675,566820239,FTM_responder_7,7
-60,10.0,0.172,b0:6a:41:87:63:a6,4.924,6.0,8,0.0,1676376359724,566820434,FTM_responder_7,7
-60,10.0,0.153,b0:6a:41:87:63:a6,5.001,6.0,8,0.0,1676376359995,566820597,FTM_responder_7,7
-61,10.0,0.204,b0:6a:41:87:63:a6,4.828,6.0,8,0.0,1676376360038,566820796,FTM_responder_7,7
-62,10.0,0.147,b0:6a:41:87:63:a6,4.837,6.0,8,0.0,1676376360300,566820998,FTM_responder_7,7
-63,10.0,0.141,b0:6a:41:87:63:a6,4.717,6.0,8,0.0,1676376360613,566821213,FTM_responder_7,7
-62,10.0,0.197,b0:6a:41:87:63:a6,4.738,6.0,8,0.0,1676376360656,566821424,FTM_responder_7,7
-61,10.0,0.191,b0:6a:41:87:63:a6,4.921,6.0,8,0.0,1676376361063,566821641,FTM_responder_7,7
-62,10.0,0.189,b0:6a:41:87:63:a6,4.743,6.0,8,0.0,1676376361091,566821828,FTM_responder_7,7
-60,10.0,0.176,b0:6a:41:87:63:a6,4.858,6.0,8,0.0,1676376361350,566822088,FTM_responder_7,7
-61,10.0,0.237,b0:6a:41:87:63:a6,4.888,6.0,8,0.0,1676376361687,566822293,FTM_responder_7,7
-61,10.0,0.227,b0:6a:41:87:63:a6,4.715,6.0,8,0.0,1676376361718,566822475,FTM_responder_7,7
-61,10.0,0.088,b0:6a:41:87:63:a6,4.83,6.0,8,0.0,1676376362148,566822628,FTM_responder_7,7
-62,10.0,0.152,b0:6a:41:87:63:a6,4.743,6.0,8,0.0,1676376362195,566822781,FTM_responder_7,7
-62,10.0,0.109,b0:6a:41:87:63:a6,4.921,6.0,8,0.0,1676376362233,566822951,FTM_responder_7,7
-62,10.0,0.145,b0:6a:41:87:63:a6,4.828,6.0,8,0.0,1676376362527,566823126,FTM_responder_7,7
-62,10.0,0.116,b0:6a:41:87:63:a6,4.799,6.0,8,0.0,1676376362561,566823277,FTM_responder_7,7
-62,10.0,0.113,b0:6a:41:87:63:a6,4.893,6.0,8,0.0,1676376362974,566823533,FTM_responder_7,7
-62,10.0,0.19,b0:6a:41:87:63:a6,4.743,6.0,8,0.0,1676376363007,566823712,FTM_responder_7,7
-62,10.0,0.188,b0:6a:41:87:63:a6,4.799,6.0,8,0.0,1676376363499,566823894,FTM_responder_7,7
-62,10.0,0.218,b0:6a:41:87:63:a6,4.802,6.0,8,0.0,1676376363530,566824060,FTM_responder_7,7
-62,10.0,0.207,b0:6a:41:87:63:a6,4.774,6.0,8,0.0,1676376363550,566824240,FTM_responder_7,7
-62,10.0,0.198,b0:6a:41:87:63:a6,4.865,6.0,8,0.0,1676376363916,566824425,FTM_responder_7,7
-60,10.0,0.134,b0:6a:41:87:63:a6,4.886,6.0,8,0.0,1676376363959,566824692,FTM_responder_7,7
-62,10.0,0.145,b0:6a:41:87:63:a6,4.865,6.0,8,0.0,1676376364483,566824941,FTM_responder_7,7
-62,10.0,0.167,b0:6a:41:87:63:a6,4.837,6.0,8,0.0,1676376364517,566825203,FTM_responder_7,7
-62,10.0,0.169,b0:6a:41:87:63:a6,4.771,6.0,8,0.0,1676376364934,566825466,FTM_responder_7,7
-62,10.0,0.243,b0:6a:41:87:63:a6,4.799,6.0,8,0.0,1676376364973,566825728,FTM_responder_7,7
-62,10.0,0.235,b0:6a:41:87:63:a6,4.713,6.0,8,0.0,1676376365487,566825987,FTM_responder_7,7
-62,10.0,0.247,b0:6a:41:87:63:a6,4.743,6.0,8,0.0,1676376365523,566826252,FTM_responder_7,7
-62,10.0,0.171,b0:6a:41:87:63:a6,4.797,6.0,8,0.0,1676376366023,566826459,FTM_responder_7,7
-62,10.0,0.2,b0:6a:41:87:63:a6,4.764,6.0,8,0.0,1676376366055,566826662,FTM_responder_7,7
-62,10.0,0.171,b0:6a:41:87:63:a6,4.771,6.0,8,0.0,1676376366149,566826858,FTM_responder_7,7
-61,10.0,0.279,b0:6a:41:87:63:a6,4.973,6.0,8,0.0,1676376366632,566827060,FTM_responder_7,7
-61,10.0,0.187,b0:6a:41:87:63:a6,4.914,6.0,8,0.0,1676376366663,566827252,FTM_responder_7,7
-61,10.0,0.14,b0:6a:41:87:63:a6,5.008,6.0,8,0.0,1676376366871,566827452,FTM_responder_7,7
