RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-74,10.0,0.334,b0:6a:41:87:69:26,8.76,1.49,8,0.0,1676372580843,563041624,FTM_responder_8,7
-74,10.0,0.345,b0:6a:41:87:69:26,8.61,1.49,8,0.0,1676372581175,563041965,FTM_responder_8,7
-77,10.0,0.36,b0:6a:41:87:69:26,8.697,1.49,8,0.0,1676372581384,563042172,FTM_responder_8,7
-76,10.0,0.251,b0:6a:41:87:69:26,8.695,1.49,8,0.0,1676372581583,563042377,FTM_responder_8,7
-75,10.0,0.34,b0:6a:41:87:69:26,8.723,1.49,8,0.0,1676372581775,563042581,FTM_responder_8,7
-77,10.0,0.391,b0:6a:41:87:69:26,8.934,1.49,8,0.0,1676372582005,563042789,FTM_responder_8,7
-77,10.0,0.116,b0:6a:41:87:69:26,8.981,1.49,8,0.0,1676372582209,563042989,FTM_responder_8,7
-70,10.0,0.194,b0:6a:41:87:69:26,9.456,1.49,8,0.0,1676372582414,563043210,FTM_responder_8,7
-75,10.0,0.519,b0:6a:41:87:69:26,8.723,1.49,8,0.0,1676372582704,563043433,FTM_responder_8,7
-75,10.0,0.281,b0:6a:41:87:69:26,8.749,1.49,8,0.0,1676372582834,563043633,FTM_responder_8,7
-73,10.0,0.326,b0:6a:41:87:69:26,8.601,1.49,8,0.0,1676372583042,563043839,FTM_responder_8,7
-75,10.0,0.141,b0:6a:41:87:69:26,9.025,1.49,8,0.0,1676372583302,563044039,FTM_responder_8,7
-79,10.0,0.246,b0:6a:41:87:69:26,8.901,1.49,8,0.0,1676372583501,563044243,FTM_responder_8,7
-75,10.0,0.137,b0:6a:41:87:69:26,8.824,1.49,8,0.0,1676372583671,563044453,FTM_responder_8,7
-73,10.0,0.168,b0:6a:41:87:69:26,8.936,1.49,8,0.0,1676372583828,563044611,FTM_responder_8,7
-74,10.0,0.189,b0:6a:41:87:69:26,8.934,1.49,8,0.0,1676372584109,563044814,FTM_responder_8,7
