RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-64,1.15,1.159,58:cb:52:d1:81:b6,5.041,5.52,8,0.8,1676372580826,563041625,FTM_responder_3,7
-67,1.15,0.798,58:cb:52:d1:81:b6,5.512,5.52,8,0.8,1676372581157,563041966,FTM_responder_3,7
-71,1.15,1.077,58:cb:52:d1:81:b6,5.184,5.52,8,0.8,1676372581365,563042173,FTM_responder_3,7
-69,1.15,0.712,58:cb:52:d1:81:b6,5.653,5.52,8,0.8,1676372581566,563042377,FTM_responder_3,7
-71,1.15,0.706,58:cb:52:d1:81:b6,5.634,5.52,8,0.8,1676372581765,563042581,FTM_responder_3,7
-70,1.15,0.692,58:cb:52:d1:81:b6,5.634,5.52,8,0.8,1676372581991,563042789,FTM_responder_3,7
-67,1.15,0.696,58:cb:52:d1:81:b6,5.875,5.52,8,0.8,1676372582194,563042989,FTM_responder_3,7
-66,1.15,0.636,58:cb:52:d1:81:b6,5.641,5.52,8,0.8,1676372582403,563043210,FTM_responder_3,7
-65,1.15,0.325,58:cb:52:d1:81:b6,6.337,5.52,8,0.8,1676372582688,563043433,FTM_responder_3,7
-68,1.15,0.714,58:cb:52:d1:81:b6,5.751,5.52,8,0.8,1676372582824,563043634,FTM_responder_3,7
-69,1.15,1.048,58:cb:52:d1:81:b6,5.493,5.52,8,0.8,1676372583032,563043840,FTM_responder_3,7
-68,1.15,0.574,58:cb:52:d1:81:b6,6.379,5.52,8,0.8,1676372583291,563044040,FTM_responder_3,7
-71,1.15,0.565,58:cb:52:d1:81:b6,5.634,5.52,8,0.8,1676372583494,563044244,FTM_responder_3,7
-68,1.15,0.58,58:cb:52:d1:81:b6,6.103,5.52,8,0.8,1676372583664,563044454,FTM_responder_3,7
-67,1.15,0.577,58:cb:52:d1:81:b6,8.212,5.52,8,0.8,1676372583818,563044611,FTM_responder_3,7
-67,1.15,0.6,58:cb:52:d1:81:b6,6.571,5.52,8,0.8,1676372584100,563044815,FTM_responder_3,7
-72,1.15,1.163,58:cb:52:d1:81:b6,5.378,5.52,8,0.8,1676372584237,563045000,FTM_responder_3,7
-69,1.15,0.976,58:cb:52:d1:81:b6,5.653,5.52,8,0.8,1676372584442,563045197,FTM_responder_3,7
-68,1.15,1.159,58:cb:52:d1:81:b6,5.81,5.52,8,0.8,1676372584642,563045388,FTM_responder_3,7
-67,1.15,1.235,58:cb:52:d1:81:b6,5.805,5.52,8,0.8,1676372584817,563045543,FTM_responder_3,7
-66,1.15,1.203,58:cb:52:d1:81:b6,6.006,5.52,8,0.8,1676372585014,563045738,FTM_responder_3,7
-67,1.15,1.012,58:cb:52:d1:81:b6,6.363,5.52,8,0.8,1676372585227,563045938,FTM_responder_3,7
-67,1.15,1.074,58:cb:52:d1:81:b6,6.199,5.52,8,0.8,1676372585450,563046130,FTM_responder_3,7
-67,1.15,1.199,58:cb:52:d1:81:b6,5.985,5.52,8,0.8,1676372585608,563046333,FTM_responder_3,7
-67,1.15,1.177,58:cb:52:d1:81:b6,5.985,5.52,8,0.8,1676372585787,563046499,FTM_responder_3,7
-68,1.15,1.169,58:cb:52:d1:81:b6,5.467,5.52,8,0.8,1676372586000,563046680,FTM_responder_3,7
-69,1.15,1.296,58:cb:52:d1:81:b6,5.233,5.52,8,0.8,1676372586231,563046881,FTM_responder_3,7
-68,1.15,1.297,58:cb:52:d1:81:b6,5.453,5.52,8,0.8,1676372586303,563047070,FTM_responder_3,7
-70,1.15,1.316,58:cb:52:d1:81:b6,5.458,5.52,8,0.8,1676372586550,563047273,FTM_responder_3,7
-69,1.15,1.34,58:cb:52:d1:81:b6,5.409,5.52,8,0.8,1676372586788,563047442,FTM_responder_3,7
