RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-66,3.74,0.268,b0:6a:41:dc:d1:74,2.111,0.0,8,0.8,1676372580846,563041624,FTM_responder_13,7
-69,3.74,0.141,b0:6a:41:dc:d1:74,2.425,0.0,8,0.8,1676372581178,563041965,FTM_responder_13,7
-71,3.74,0.127,b0:6a:41:dc:d1:74,2.165,0.0,8,0.8,1676372581388,563042172,FTM_responder_13,7
-68,3.74,0.295,b0:6a:41:dc:d1:74,2.113,0.0,8,0.8,1676372581586,563042377,FTM_responder_13,7
-69,3.74,0.252,b0:6a:41:dc:d1:74,2.224,0.0,8,0.8,1676372581777,563042580,FTM_responder_13,7
-68,3.74,0.167,b0:6a:41:dc:d1:74,2.341,0.0,8,0.8,1676372582009,563042789,FTM_responder_13,7
-70,3.74,0.264,b0:6a:41:dc:d1:74,2.226,0.0,8,0.8,1676372582212,563042989,FTM_responder_13,7
-66,3.74,0.143,b0:6a:41:dc:d1:74,2.458,0.0,8,0.8,1676372582416,563043210,FTM_responder_13,7
-67,3.74,0.181,b0:6a:41:dc:d1:74,2.432,0.0,8,0.8,1676372582708,563043433,FTM_responder_13,7
-68,3.74,0.144,b0:6a:41:dc:d1:74,2.306,0.0,8,0.8,1676372582837,563043633,FTM_responder_13,7
-69,3.74,0.187,b0:6a:41:dc:d1:74,2.343,0.0,8,0.8,1676372583044,563043839,FTM_responder_13,7
-69,3.74,0.193,b0:6a:41:dc:d1:74,2.415,0.0,8,0.8,1676372583304,563044039,FTM_responder_13,7
-68,3.74,0.154,b0:6a:41:dc:d1:74,2.418,0.0,8,0.8,1676372583503,563044243,FTM_responder_13,7
-70,3.74,0.141,b0:6a:41:dc:d1:74,2.61,0.0,8,0.8,1676372583673,563044453,FTM_responder_13,7
-68,3.74,0.136,b0:6a:41:dc:d1:74,2.341,0.0,8,0.8,1676372583830,563044611,FTM_responder_13,7
-69,3.74,0.182,b0:6a:41:dc:d1:74,2.275,0.0,8,0.8,1676372584114,563044814,FTM_responder_13,7
-72,3.74,0.201,b0:6a:41:dc:d1:74,2.081,0.0,8,0.8,1676372584246,563044999,FTM_responder_13,7
-73,3.74,0.251,b0:6a:41:dc:d1:74,2.137,0.0,8,0.8,1676372584453,563045197,FTM_responder_13,7
-72,3.74,0.135,b0:6a:41:dc:d1:74,2.282,0.0,8,0.8,1676372584652,563045388,FTM_responder_13,7
-70,3.74,0.14,b0:6a:41:dc:d1:74,2.392,0.0,8,0.8,1676372584827,563045543,FTM_responder_13,7
-69,3.74,0.167,b0:6a:41:dc:d1:74,2.458,0.0,8,0.8,1676372585024,563045738,FTM_responder_13,7
-70,3.74,0.118,b0:6a:41:dc:d1:74,2.285,0.0,8,0.8,1676372585237,563045937,FTM_responder_13,7
-71,3.74,0.154,b0:6a:41:dc:d1:74,2.28,0.0,8,0.8,1676372585459,563046130,FTM_responder_13,7
-69,3.74,0.116,b0:6a:41:dc:d1:74,2.313,0.0,8,0.8,1676372585618,563046332,FTM_responder_13,7
-70,3.74,0.173,b0:6a:41:dc:d1:74,2.249,0.0,8,0.8,1676372585798,563046498,FTM_responder_13,7
-71,3.74,0.107,b0:6a:41:dc:d1:74,2.367,0.0,8,0.8,1676372586010,563046680,FTM_responder_13,7
-71,3.74,0.139,b0:6a:41:dc:d1:74,2.341,0.0,8,0.8,1676372586245,563046880,FTM_responder_13,7
-70,3.74,0.137,b0:6a:41:dc:d1:74,2.308,0.0,8,0.8,1676372586312,563047069,FTM_responder_13,7
-70,3.74,0.154,b0:6a:41:dc:d1:74,2.221,0.0,8,0.8,1676372586566,563047272,FTM_responder_13,7
-68,3.74,0.174,b0:6a:41:dc:d1:74,2.259,0.0,8,0.8,1676372586802,563047441,FTM_responder_13,7
-69,3.74,0.166,b0:6a:41:dc:d1:74,2.374,0.0,8,0.8,1676372586863,563047629,FTM_responder_13,7
-70,3.74,0.202,b0:6a:41:dc:d1:74,2.317,0.0,8,0.8,1676372587069,563047819,FTM_responder_13,7
-71,3.74,0.174,b0:6a:41:dc:d1:74,2.271,0.0,8,0.8,1676372587303,563048015,FTM_responder_13,7
-72,3.74,0.188,b0:6a:41:dc:d1:74,2.285,0.0,8,0.8,1676372587598,563048233,FTM_responder_13,7
-72,3.74,0.18,b0:6a:41:dc:d1:74,2.34,0.0,8,0.8,1676372587745,563048430,FTM_responder_13,7
-71,3.74,0.206,b0:6a:41:dc:d1:74,2.278,0.0,8,0.8,1676372588017,563048628,FTM_responder_13,7
-71,3.74,0.15,b0:6a:41:dc:d1:74,2.278,0.0,8,0.8,1676372588051,563048800,FTM_responder_13,7
