RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-72,3.74,0.231,b0:6a:41:dc:d1:74,3.956,0.0,8,0.8,1676376702694,567163466,FTM_responder_13,7
-74,3.74,0.456,b0:6a:41:dc:d1:74,3.862,0.0,8,0.8,1676376702910,567163702,FTM_responder_13,7
-73,3.74,0.763,b0:6a:41:dc:d1:74,4.209,0.0,8,0.8,1676376703111,567163908,FTM_responder_13,7
-76,3.74,0.366,b0:6a:41:dc:d1:74,4.6,0.0,8,0.8,1676376703302,567164105,FTM_responder_13,7
-74,3.74,0.34,b0:6a:41:dc:d1:74,3.339,0.0,8,0.8,1676376703502,567164308,FTM_responder_13,7
-78,3.74,1.212,b0:6a:41:dc:d1:74,4.014,0.0,8,0.8,1676376703715,567164501,FTM_responder_13,7
-75,3.74,0.146,b0:6a:41:dc:d1:74,4.759,0.0,8,0.8,1676376703911,567164699,FTM_responder_13,7
-79,3.74,0.498,b0:6a:41:dc:d1:74,5.397,0.0,8,0.8,1676376704130,567164873,FTM_responder_13,7
-72,3.74,1.41,b0:6a:41:dc:d1:74,3.546,0.0,8,0.8,1676376704262,567165064,FTM_responder_13,7
-72,3.74,0.14,b0:6a:41:dc:d1:74,3.553,0.0,8,0.8,1676376704491,567165276,FTM_responder_13,7
-74,3.74,0.594,b0:6a:41:dc:d1:74,3.656,0.0,8,0.8,1676376704727,567165479,FTM_responder_13,7
-73,3.74,0.669,b0:6a:41:dc:d1:74,3.595,0.0,8,0.8,1676376704923,567165674,FTM_responder_13,7
-73,3.74,1.062,b0:6a:41:dc:d1:74,3.567,0.0,8,0.8,1676376705151,567165873,FTM_responder_13,7
-77,3.74,1.213,b0:6a:41:dc:d1:74,4.596,0.0,8,0.8,1676376705295,567166068,FTM_responder_13,7
-76,3.74,1.794,b0:6a:41:dc:d1:74,4.031,0.0,8,0.8,1676376705610,567166272,FTM_responder_13,7
-71,3.74,0.934,b0:6a:41:dc:d1:74,3.248,0.0,8,0.8,1676376705722,567166471,FTM_responder_13,7
-73,3.74,2.061,b0:6a:41:dc:d1:74,3.276,0.0,8,0.8,1676376705950,567166692,FTM_responder_13,7
-77,3.74,0.452,b0:6a:41:dc:d1:74,4.064,0.0,8,0.8,1676376706105,567166893,FTM_responder_13,7
-78,3.74,0.137,b0:6a:41:dc:d1:74,4.089,0.0,8,0.8,1676376706280,567167056,FTM_responder_13,7
-81,3.74,0.108,b0:6a:41:dc:d1:74,4.303,0.0,8,0.8,1676376706470,567167264,FTM_responder_13,7
-80,3.74,0.402,b0:6a:41:dc:d1:74,4.368,0.0,8,0.8,1676376706680,567167460,FTM_responder_13,7
-75,3.74,0.284,b0:6a:41:dc:d1:74,5.224,0.0,8,0.8,1676376706940,567167653,FTM_responder_13,7
-79,3.74,0.156,b0:6a:41:dc:d1:74,5.356,0.0,8,0.8,1676376707084,567167850,FTM_responder_13,7
-80,3.74,0.143,b0:6a:41:dc:d1:74,4.887,0.0,8,0.8,1676376707264,567168050,FTM_responder_13,7
-81,3.74,1.353,b0:6a:41:dc:d1:74,4.099,0.0,8,0.8,1676376707475,567168257,FTM_responder_13,7
-79,3.74,0.108,b0:6a:41:dc:d1:74,3.712,0.0,8,0.8,1676376707708,567168462,FTM_responder_13,7
-78,3.74,1.143,b0:6a:41:dc:d1:74,3.693,0.0,8,0.8,1676376707978,567168676,FTM_responder_13,7
-81,3.74,1.565,b0:6a:41:dc:d1:74,3.717,0.0,8,0.8,1676376708212,567168879,FTM_responder_13,7
-80,3.74,1.595,b0:6a:41:dc:d1:74,3.63,0.0,8,0.8,1676376708411,567169086,FTM_responder_13,7
-80,3.74,1.219,b0:6a:41:dc:d1:74,3.925,0.0,8,0.8,1676376708652,567169257,FTM_responder_13,7
-77,3.74,0.502,b0:6a:41:dc:d1:74,3.979,0.0,8,0.8,1676376708694,567169460,FTM_responder_13,7
-79,3.74,0.138,b0:6a:41:dc:d1:74,3.956,0.0,8,0.8,1676376708986,567169668,FTM_responder_13,7
-78,3.74,0.26,b0:6a:41:dc:d1:74,4.19,0.0,8,0.8,1676376709383,567169865,FTM_responder_13,7
-80,3.74,0.777,b0:6a:41:dc:d1:74,4.066,0.0,8,0.8,1676376709409,567170061,FTM_responder_13,7
-80,3.74,1.115,b0:6a:41:dc:d1:74,4.324,0.0,8,0.8,1676376709630,567170261,FTM_responder_13,7
-80,3.74,0.337,b0:6a:41:dc:d1:74,4.722,0.0,8,0.8,1676376709690,567170450,FTM_responder_13,7
-81,3.74,0.432,b0:6a:41:dc:d1:74,4.654,0.0,8,0.8,1676376709951,567170663,FTM_responder_13,7
-80,3.74,0.738,b0:6a:41:dc:d1:74,4.567,0.0,8,0.8,1676376710307,567170866,FTM_responder_13,7
-80,3.74,1.15,b0:6a:41:dc:d1:74,4.553,0.0,8,0.8,1676376710331,567171067,FTM_responder_13,7
-79,3.74,0.535,b0:6a:41:dc:d1:74,5.219,0.0,8,0.8,1676376710718,567171237,FTM_responder_13,7
-80,3.74,1.0,b0:6a:41:dc:d1:74,4.898,0.0,8,0.8,1676376710741,567171449,FTM_responder_13,7
-80,3.74,0.531,b0:6a:41:dc:d1:74,4.488,0.0,8,0.8,1676376711049,567171648,FTM_responder_13,7
-81,3.74,0.102,b0:6a:41:dc:d1:74,4.333,0.0,8,0.8,1676376711111,567171848,FTM_responder_13,7
-79,3.74,0.516,b0:6a:41:dc:d1:74,4.282,0.0,8,0.8,1676376711471,567172056,FTM_responder_13,7
-81,3.74,0.111,b0:6a:41:dc:d1:74,4.188,0.0,8,0.8,1676376711507,567172246,FTM_responder_13,7
-81,3.74,0.697,b0:6a:41:dc:d1:74,3.958,0.0,8,0.8,1676376711952,567172461,FTM_responder_13,7
-80,3.74,0.863,b0:6a:41:dc:d1:74,3.946,0.0,8,0.8,1676376711977,567172659,FTM_responder_13,7
-80,3.74,0.112,b0:6a:41:dc:d1:74,4.062,0.0,8,0.8,1676376712316,567172844,FTM_responder_13,7
-80,3.74,1.131,b0:6a:41:dc:d1:74,3.963,0.0,8,0.8,1676376712342,567173053,FTM_responder_13,7
-80,3.74,1.358,b0:6a:41:dc:d1:74,4.005,0.0,8,0.8,1676376712786,567173238,FTM_responder_13,7
-76,3.74,0.104,b0:6a:41:dc:d1:74,4.228,0.0,8,0.8,1676376712816,567173457,FTM_responder_13,7
-77,3.74,0.995,b0:6a:41:dc:d1:74,4.143,0.0,8,0.8,1676376713254,567173666,FTM_responder_13,7
-80,3.74,0.151,b0:6a:41:dc:d1:74,4.399,0.0,8,0.8,1676376713296,567173863,FTM_responder_13,7
-78,3.74,0.126,b0:6a:41:dc:d1:74,4.089,0.0,8,0.8,1676376713333,567174065,FTM_responder_13,7
-79,3.74,1.428,b0:6a:41:dc:d1:74,4.35,0.0,8,0.8,1676376713764,567174259,FTM_responder_13,7
-79,3.74,1.401,b0:6a:41:dc:d1:74,4.211,0.0,8,0.8,1676376713789,567174465,FTM_responder_13,7
-78,3.74,1.456,b0:6a:41:dc:d1:74,4.164,0.0,8,0.8,1676376714352,567174662,FTM_responder_13,7
-80,3.74,0.802,b0:6a:41:dc:d1:74,4.321,0.0,8,0.8,1676376714390,567174857,FTM_responder_13,7
-77,3.74,0.061,b0:6a:41:dc:d1:74,4.256,0.0,8,0.8,1676376714413,567175047,FTM_responder_13,7
-76,3.74,1.395,b0:6a:41:dc:d1:74,3.593,0.0,8,0.8,1676376714817,567175250,FTM_responder_13,7
-78,3.74,0.174,b0:6a:41:dc:d1:74,4.368,0.0,8,0.8,1676376714875,567175441,FTM_responder_13,7
-81,3.74,1.084,b0:6a:41:dc:d1:74,4.284,0.0,8,0.8,1676376714910,567175608,FTM_responder_13,7
-76,3.74,0.198,b0:6a:41:dc:d1:74,4.068,0.0,8,0.8,1676376715541,567175800,FTM_responder_13,7
-75,3.74,0.802,b0:6a:41:dc:d1:74,5.746,0.0,8,0.8,1676376715564,567176006,FTM_responder_13,7
-77,3.74,1.002,b0:6a:41:dc:d1:74,3.515,0.0,8,0.8,1676376715590,567176198,FTM_responder_13,7
-79,3.74,0.141,b0:6a:41:dc:d1:74,4.771,0.0,8,0.8,1676376715799,567176397,FTM_responder_13,7
-84,3.74,0.382,b0:6a:41:dc:d1:74,4.406,0.0,8,0.8,1676376716071,567176605,FTM_responder_13,7
-82,3.74,0.375,b0:6a:41:dc:d1:74,3.796,0.0,8,0.8,1676376716104,567176776,FTM_responder_13,7
-78,3.74,0.501,b0:6a:41:dc:d1:74,3.806,0.0,8,0.8,1676376716806,567176979,FTM_responder_13,7
-80,3.74,0.727,b0:6a:41:dc:d1:74,3.165,0.0,8,0.8,1676376716838,567177176,FTM_responder_13,7
-80,3.74,0.288,b0:6a:41:dc:d1:74,3.756,0.0,8,0.8,1676376716867,567177378,FTM_responder_13,7
-82,3.74,0.06,b0:6a:41:dc:d1:74,4.162,0.0,8,0.8,1676376716894,567177588,FTM_responder_13,7
-81,3.74,0.152,b0:6a:41:dc:d1:74,4.05,0.0,8,0.8,1676376717407,567177783,FTM_responder_13,7
-81,3.74,0.319,b0:6a:41:dc:d1:74,4.207,0.0,8,0.8,1676376717446,567177979,FTM_responder_13,7
-82,3.74,0.09,b0:6a:41:dc:d1:74,4.059,0.0,8,0.8,1676376717479,567178187,FTM_responder_13,7
-81,3.74,0.155,b0:6a:41:dc:d1:74,3.796,0.0,8,0.8,1676376718158,567178392,FTM_responder_13,7
-82,3.74,1.966,b0:6a:41:dc:d1:74,3.975,0.0,8,0.8,1676376718211,567178769,FTM_responder_13,7
-82,3.74,1.872,b0:6a:41:dc:d1:74,3.925,0.0,8,0.8,1676376718249,567178951,FTM_responder_13,7
-83,3.74,1.914,b0:6a:41:dc:d1:74,3.895,0.0,8,0.8,1676376718873,567179149,FTM_responder_13,7
-82,3.74,2.034,b0:6a:41:dc:d1:74,3.984,0.0,8,0.8,1676376718916,567179366,FTM_responder_13,7
-82,3.74,2.01,b0:6a:41:dc:d1:74,3.876,0.0,8,0.8,1676376718950,567179565,FTM_responder_13,7
-82,3.74,2.075,b0:6a:41:dc:d1:74,3.965,0.0,8,0.8,1676376719533,567179756,FTM_responder_13,7
-82,3.74,1.29,b0:6a:41:dc:d1:74,3.984,0.0,8,0.8,1676376719650,567179960,FTM_responder_13,7
-82,3.74,2.343,b0:6a:41:dc:d1:74,4.068,0.0,8,0.8,1676376719674,567180156,FTM_responder_13,7
-82,3.74,1.352,b0:6a:41:dc:d1:74,3.904,0.0,8,0.8,1676376719720,567180360,FTM_responder_13,7
-81,3.74,1.724,b0:6a:41:dc:d1:74,3.787,0.0,8,0.8,1676376720516,567180578,FTM_responder_13,7
-80,3.74,0.316,b0:6a:41:dc:d1:74,3.9,0.0,8,0.8,1676376720557,567180788,FTM_responder_13,7
-80,3.74,0.163,b0:6a:41:dc:d1:74,3.932,0.0,8,0.8,1676376720589,567181001,FTM_responder_13,7
-80,3.74,0.109,b0:6a:41:dc:d1:74,4.059,0.0,8,0.8,1676376720621,567181214,FTM_responder_13,7
-80,3.74,0.094,b0:6a:41:dc:d1:74,4.053,0.0,8,0.8,1676376721015,567181406,FTM_responder_13,7
-81,3.74,0.182,b0:6a:41:dc:d1:74,3.97,0.0,8,0.8,1676376721365,567181633,FTM_responder_13,7
-81,3.74,1.53,b0:6a:41:dc:d1:74,3.9,0.0,8,0.8,1676376721405,567181826,FTM_responder_13,7
-78,3.74,0.051,b0:6a:41:dc:d1:74,3.787,0.0,8,0.8,1676376721442,567182017,FTM_responder_13,7
-81,3.74,0.06,b0:6a:41:dc:d1:74,3.932,0.0,8,0.8,1676376721761,567182175,FTM_responder_13,7
-82,3.74,0.094,b0:6a:41:dc:d1:74,4.061,0.0,8,0.8,1676376722209,567182379,FTM_responder_13,7
-82,3.74,2.099,b0:6a:41:dc:d1:74,4.0,0.0,8,0.8,1676376722236,567182576,FTM_responder_13,7
-83,3.74,2.124,b0:6a:41:dc:d1:74,3.937,0.0,8,0.8,1676376722290,567182784,FTM_responder_13,7
-82,3.74,0.123,b0:6a:41:dc:d1:74,3.9,0.0,8,0.8,1676376722339,567182991,FTM_responder_13,7
