RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-71,0.42,0.225,58:cb:52:d1:81:48,6.55,3.35,8,0.8,1676376165643,566626433,FTM_responder_2,7
-70,0.42,0.331,58:cb:52:d1:81:48,6.642,3.35,8,0.8,1676376165866,566626680,FTM_responder_2,7
-71,0.42,0.12,58:cb:52:d1:81:48,7.259,3.35,8,0.8,1676376166087,566626893,FTM_responder_2,7
-70,0.42,0.315,58:cb:52:d1:81:48,5.655,3.35,8,0.8,1676376166270,566627080,FTM_responder_2,7
-73,0.42,0.57,58:cb:52:d1:81:48,6.117,3.35,8,0.8,1676376166474,566627267,FTM_responder_2,7
-73,0.42,0.196,58:cb:52:d1:81:48,6.236,3.35,8,0.8,1676376166652,566627447,FTM_responder_2,7
-68,0.42,0.298,58:cb:52:d1:81:48,6.149,3.35,8,0.8,1676376166863,566627675,FTM_responder_2,7
-69,0.42,0.255,58:cb:52:d1:81:48,5.767,3.35,8,0.8,1676376167081,566627870,FTM_responder_2,7
-71,0.42,0.231,58:cb:52:d1:81:48,5.826,3.35,8,0.8,1676376167262,566628064,FTM_responder_2,7
-70,0.42,0.299,58:cb:52:d1:81:48,5.882,3.35,8,0.8,1676376167490,566628254,FTM_responder_2,7
-68,0.42,0.373,58:cb:52:d1:81:48,5.95,3.35,8,0.8,1676376167689,566628460,FTM_responder_2,7
-66,0.42,0.153,58:cb:52:d1:81:48,6.417,3.35,8,0.8,1676376167918,566628670,FTM_responder_2,7
-69,0.42,0.145,58:cb:52:d1:81:48,6.295,3.35,8,0.8,1676376168076,566628854,FTM_responder_2,7
-69,0.42,0.283,58:cb:52:d1:81:48,6.351,3.35,8,0.8,1676376168239,566629016,FTM_responder_2,7
-65,0.42,0.264,58:cb:52:d1:81:48,6.241,3.35,8,0.8,1676376168443,566629211,FTM_responder_2,7
-64,0.42,0.251,58:cb:52:d1:81:48,6.318,3.35,8,0.8,1676376168701,566629403,FTM_responder_2,7
-65,0.42,0.379,58:cb:52:d1:81:48,6.067,3.35,8,0.8,1676376168868,566629607,FTM_responder_2,7
-67,0.42,0.44,58:cb:52:d1:81:48,6.119,3.35,8,0.8,1676376169047,566629827,FTM_responder_2,7
-67,0.42,0.203,58:cb:52:d1:81:48,6.269,3.35,8,0.8,1676376169261,566630028,FTM_responder_2,7
-66,0.42,0.209,58:cb:52:d1:81:48,6.124,3.35,8,0.8,1676376169436,566630243,FTM_responder_2,7
-66,0.42,0.31,58:cb:52:d1:81:48,6.002,3.35,8,0.8,1676376169704,566630436,FTM_responder_2,7
-66,0.42,0.215,58:cb:52:d1:81:48,6.147,3.35,8,0.8,1676376169895,566630660,FTM_responder_2,7
-66,0.42,0.306,58:cb:52:d1:81:48,6.058,3.35,8,0.8,1676376170115,566630859,FTM_responder_2,7
-66,0.42,0.211,58:cb:52:d1:81:48,6.058,3.35,8,0.8,1676376170347,566631045,FTM_responder_2,7
-66,0.42,0.266,58:cb:52:d1:81:48,6.065,3.35,8,0.8,1676376170618,566631229,FTM_responder_2,7
-66,0.42,0.253,58:cb:52:d1:81:48,6.058,3.35,8,0.8,1676376170646,566631427,FTM_responder_2,7
-66,0.42,0.305,58:cb:52:d1:81:48,6.093,3.35,8,0.8,1676376170837,566631629,FTM_responder_2,7
-66,0.42,0.198,58:cb:52:d1:81:48,6.206,3.35,8,0.8,1676376171053,566631831,FTM_responder_2,7
-65,0.42,0.271,58:cb:52:d1:81:48,6.086,3.35,8,0.8,1676376171282,566632024,FTM_responder_2,7
-66,0.42,0.194,58:cb:52:d1:81:48,6.206,3.35,8,0.8,1676376171575,566632225,FTM_responder_2,7
-65,0.42,0.238,58:cb:52:d1:81:48,6.06,3.35,8,0.8,1676376171741,566632410,FTM_responder_2,7
-66,0.42,0.317,58:cb:52:d1:81:48,5.999,3.35,8,0.8,1676376171927,566632590,FTM_responder_2,7
-65,0.42,0.254,58:cb:52:d1:81:48,6.234,3.35,8,0.8,1676376172137,566632799,FTM_responder_2,7
-66,0.42,0.369,58:cb:52:d1:81:48,6.093,3.35,8,0.8,1676376172384,566633002,FTM_responder_2,7
-66,0.42,0.369,58:cb:52:d1:81:48,6.088,3.35,8,0.8,1676376172443,566633192,FTM_responder_2,7
-65,0.42,0.359,58:cb:52:d1:81:48,6.093,3.35,8,0.8,1676376172769,566633391,FTM_responder_2,7
