RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-58,5.0,0.487,b0:6a:41:87:64:98,2.814,3.0,8,0.73,1676374345656,564806440,FTM_responder_14,7
-59,5.0,0.492,b0:6a:41:87:64:98,2.842,3.0,8,0.73,1676374345967,564806768,FTM_responder_14,7
-60,5.0,0.544,b0:6a:41:87:64:98,2.849,3.0,8,0.73,1676374346166,564806962,FTM_responder_14,7
-60,5.0,0.375,b0:6a:41:87:64:98,2.732,3.0,8,0.73,1676374346359,564807159,FTM_responder_14,7
-59,5.0,0.565,b0:6a:41:87:64:98,2.58,3.0,8,0.73,1676374346552,564807350,FTM_responder_14,7
-59,5.0,0.442,b0:6a:41:87:64:98,2.55,3.0,8,0.73,1676374346754,564807549,FTM_responder_14,7
-60,5.0,0.395,b0:6a:41:87:64:98,2.514,3.0,8,0.73,1676374346954,564807744,FTM_responder_14,7
-59,5.0,0.629,b0:6a:41:87:64:98,2.683,3.0,8,0.73,1676374347140,564807945,FTM_responder_14,7
-58,5.0,1.208,b0:6a:41:87:64:98,2.746,3.0,8,0.73,1676374347394,564808145,FTM_responder_14,7
-60,5.0,0.766,b0:6a:41:87:64:98,2.449,3.0,8,0.73,1676374347536,564808333,FTM_responder_14,7
-60,5.0,0.697,b0:6a:41:87:64:98,2.552,3.0,8,0.73,1676374347756,564808543,FTM_responder_14,7
-60,5.0,0.638,b0:6a:41:87:64:98,2.753,3.0,8,0.73,1676374348009,564808748,FTM_responder_14,7
-60,5.0,0.701,b0:6a:41:87:64:98,2.634,3.0,8,0.73,1676374348232,564808956,FTM_responder_14,7
-60,5.0,0.596,b0:6a:41:87:64:98,2.697,3.0,8,0.73,1676374348382,564809158,FTM_responder_14,7
-61,5.0,0.576,b0:6a:41:87:64:98,2.519,3.0,8,0.73,1676374348657,564809355,FTM_responder_14,7
-61,5.0,0.511,b0:6a:41:87:64:98,2.599,3.0,8,0.73,1676374348875,564809573,FTM_responder_14,7
-59,5.0,0.689,b0:6a:41:87:64:98,2.674,3.0,8,0.73,1676374348980,564809775,FTM_responder_14,7
