RSSI,xCoordinate,distanceStdDevM,BSSID,distance,yCoordinate,numAttemptedMeasurements,zCoordinate,time,rangingTimestampMillis,SSID,numSuccessfulMeasurements
-69,3.74,1.688,b0:6a:41:dc:d1:74,2.338,0.0,8,0.8,1676376082239,566543028,FTM_responder_13,7
-73,3.74,1.609,b0:6a:41:dc:d1:74,2.582,0.0,8,0.8,1676376082396,566543196,FTM_responder_13,7
-72,3.74,1.403,b0:6a:41:dc:d1:74,2.639,0.0,8,0.8,1676376082553,566543357,FTM_responder_13,5
-72,3.74,1.904,b0:6a:41:dc:d1:74,2.371,0.0,8,0.8,1676376082818,566543615,FTM_responder_13,7
-71,3.74,1.202,b0:6a:41:dc:d1:74,2.343,0.0,8,0.8,1676376083070,566543867,FTM_responder_13,7
-69,3.74,1.431,b0:6a:41:dc:d1:74,2.25,0.0,8,0.8,1676376083348,566544125,FTM_responder_13,7
-69,3.74,1.508,b0:6a:41:dc:d1:74,2.252,0.0,8,0.8,1676376083602,566544382,FTM_responder_13,7
-69,3.74,1.215,b0:6a:41:dc:d1:74,2.517,0.0,8,0.8,1676376083836,566544631,FTM_responder_13,7
-69,3.74,1.314,b0:6a:41:dc:d1:74,2.46,0.0,8,0.8,1676376084091,566544888,FTM_responder_13,7
-69,3.74,1.387,b0:6a:41:dc:d1:74,2.336,0.0,8,0.8,1676376084312,566545086,FTM_responder_13,7
-68,3.74,1.332,b0:6a:41:dc:d1:74,2.165,0.0,8,0.8,1676376084588,566545349,FTM_responder_13,7
-68,3.74,1.327,b0:6a:41:dc:d1:74,2.259,0.0,8,0.8,1676376084833,566545618,FTM_responder_13,7
-69,3.74,1.091,b0:6a:41:dc:d1:74,2.575,0.0,8,0.8,1676376085078,566545811,FTM_responder_13,7
-69,3.74,1.27,b0:6a:41:dc:d1:74,2.4,0.0,8,0.8,1676376085251,566546008,FTM_responder_13,7
-70,3.74,1.285,b0:6a:41:dc:d1:74,2.432,0.0,8,0.8,1676376085470,566546204,FTM_responder_13,7
-69,3.74,1.182,b0:6a:41:dc:d1:74,2.512,0.0,8,0.8,1676376085632,566546407,FTM_responder_13,7
-68,3.74,1.261,b0:6a:41:dc:d1:74,2.428,0.0,8,0.8,1676376085920,566546605,FTM_responder_13,7
-69,3.74,1.335,b0:6a:41:dc:d1:74,2.43,0.0,8,0.8,1676376086107,566546799,FTM_responder_13,7
-70,3.74,1.205,b0:6a:41:dc:d1:74,2.613,0.0,8,0.8,1676376086335,566546990,FTM_responder_13,7
-68,3.74,1.245,b0:6a:41:dc:d1:74,2.538,0.0,8,0.8,1676376086457,566547193,FTM_responder_13,7
-70,3.74,1.196,b0:6a:41:dc:d1:74,2.549,0.0,8,0.8,1676376086621,566547399,FTM_responder_13,7
-69,3.74,1.205,b0:6a:41:dc:d1:74,2.456,0.0,8,0.8,1676376086872,566547598,FTM_responder_13,7
-69,3.74,1.356,b0:6a:41:dc:d1:74,2.31,0.0,8,0.8,1676376087013,566547748,FTM_responder_13,7
-70,3.74,1.4,b0:6a:41:dc:d1:74,2.313,0.0,8,0.8,1676376087243,566547953,FTM_responder_13,7
-70,3.74,1.383,b0:6a:41:dc:d1:74,2.315,0.0,8,0.8,1676376087537,566548150,FTM_responder_13,7
-70,3.74,1.317,b0:6a:41:dc:d1:74,2.378,0.0,8,0.8,1676376087601,566548343,FTM_responder_13,7
-70,3.74,1.313,b0:6a:41:dc:d1:74,2.409,0.0,8,0.8,1676376087822,566548543,FTM_responder_13,7
-70,3.74,1.155,b0:6a:41:dc:d1:74,2.608,0.0,8,0.8,1676376088023,566548738,FTM_responder_13,7
-70,3.74,1.383,b0:6a:41:dc:d1:74,2.421,0.0,8,0.8,1676376088196,566548924,FTM_responder_13,7
-70,3.74,1.179,b0:6a:41:dc:d1:74,2.557,0.0,8,0.8,1676376088472,566549127,FTM_responder_13,7
-71,3.74,1.369,b0:6a:41:dc:d1:74,2.421,0.0,8,0.8,1676376088785,566549325,FTM_responder_13,7
-70,3.74,1.408,b0:6a:41:dc:d1:74,2.364,0.0,8,0.8,1676376088856,566549516,FTM_responder_13,7
-71,3.74,1.168,b0:6a:41:dc:d1:74,2.571,0.0,8,0.8,1676376089024,566549717,FTM_responder_13,7
-70,3.74,1.181,b0:6a:41:dc:d1:74,2.542,0.0,8,0.8,1676376089281,566549917,FTM_responder_13,7
-70,3.74,1.261,b0:6a:41:dc:d1:74,2.496,0.0,8,0.8,1676376089473,566550139,FTM_responder_13,7
-70,3.74,1.086,b0:6a:41:dc:d1:74,2.622,0.0,8,0.8,1676376089895,566550495,FTM_responder_13,7
-70,3.74,1.089,b0:6a:41:dc:d1:74,2.65,0.0,8,0.8,1676376090097,566550680,FTM_responder_13,7
-70,3.74,1.467,b0:6a:41:dc:d1:74,2.285,0.0,8,0.8,1676376090183,566550882,FTM_responder_13,7
-69,3.74,1.433,b0:6a:41:dc:d1:74,2.376,0.0,8,0.8,1676376090394,566551076,FTM_responder_13,7
-70,3.74,1.418,b0:6a:41:dc:d1:74,2.392,0.0,8,0.8,1676376090659,566551281,FTM_responder_13,7
-71,3.74,1.366,b0:6a:41:dc:d1:74,2.437,0.0,8,0.8,1676376090838,566551470,FTM_responder_13,7
-71,3.74,1.222,b0:6a:41:dc:d1:74,2.5,0.0,8,0.8,1676376091115,566551657,FTM_responder_13,7
-71,3.74,1.42,b0:6a:41:dc:d1:74,2.278,0.0,8,0.8,1676376091257,566551864,FTM_responder_13,7
-69,3.74,1.158,b0:6a:41:dc:d1:74,2.512,0.0,8,0.8,1676376091380,566552053,FTM_responder_13,7
-70,3.74,1.494,b0:6a:41:dc:d1:74,2.282,0.0,8,0.8,1676376091574,566552267,FTM_responder_13,7
-70,3.74,1.129,b0:6a:41:dc:d1:74,2.646,0.0,8,0.8,1676376091878,566552475,FTM_responder_13,7
-70,3.74,1.173,b0:6a:41:dc:d1:74,2.671,0.0,8,0.8,1676376092071,566552674,FTM_responder_13,7
-70,3.74,1.432,b0:6a:41:dc:d1:74,2.507,0.0,8,0.8,1676376092405,566552871,FTM_responder_13,7
-70,3.74,1.5,b0:6a:41:dc:d1:74,2.346,0.0,8,0.8,1676376092496,566553071,FTM_responder_13,7
-70,3.74,1.188,b0:6a:41:dc:d1:74,2.65,0.0,8,0.8,1676376092632,566553279,FTM_responder_13,7
-69,3.74,1.179,b0:6a:41:dc:d1:74,2.587,0.0,8,0.8,1676376092851,566553442,FTM_responder_13,7
-70,3.74,1.545,b0:6a:41:dc:d1:74,2.28,0.0,8,0.8,1676376092908,566553572,FTM_responder_13,7
-70,3.74,1.405,b0:6a:41:dc:d1:74,2.512,0.0,8,0.8,1676376093251,566553746,FTM_responder_13,7
-70,3.74,1.16,b0:6a:41:dc:d1:74,2.587,0.0,8,0.8,1676376093335,566553874,FTM_responder_13,7
-70,3.74,1.206,b0:6a:41:dc:d1:74,2.528,0.0,8,0.8,1676376093456,566553993,FTM_responder_13,7
-70,3.74,1.137,b0:6a:41:dc:d1:74,2.587,0.0,8,0.8,1676376093652,566554162,FTM_responder_13,7
